----------------------------------
Dataset shape: 17733 elements     |
----------------------------------
Training set length: 8876         |
Validation set length: 3552       |
Test set length: 5305             |
----------------------------------
Class | Train | Validation | Test |
----------------------------------
  0   |  539  |    216     | 326  |
  1   |  927  |    372     | 554  |
  2   |  1323 |    530     | 792  |
  3   |  1015 |    405     | 607  |
  4   |  168  |    67      | 99   |
  5   |  1023 |    409     | 611  |
  6   |  916  |    367     | 545  |
  7   |  1314 |    526     | 787  |
  8   |  713  |    285     | 424  |
  9   |  938  |    375     | 560  |
----------------------------------

----------------------------------
           TRAINING MODE          |
----------------------------------

Experiment ID: densenet161-all|epochs=50|batch_size=32|learning_rate=0.0001|step_size=10|gamma=0.1|momentum=0.9|criterion=CrossEntropyLoss|optimizer=Adam 

EPOCH: 1
... training ...
>>> epoch 1: batch 1 / 277 | Loss: 2.31 | Precision: 0.00 | Recall: 0.03 | F1: 0.00 | Correct: 1 | Time: 1 s 
>>> epoch 4: batch 42 / 277 | Loss: 1.83 | Precision: 0.59 | Recall: 0.62 | F1: 0.59 | Correct: 20 | Time: 0 s 
>>> epoch 4: batch 43 / 277 | Loss: 1.74 | Precision: 0.70 | Recall: 0.72 | F1: 0.70 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 44 / 277 | Loss: 1.68 | Precision: 0.80 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 45 / 277 | Loss: 1.82 | Precision: 0.64 | Recall: 0.66 | F1: 0.61 | Correct: 21 | Time: 0 s 
>>> epoch 4: batch 46 / 277 | Loss: 1.61 | Precision: 0.87 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 47 / 277 | Loss: 1.66 | Precision: 0.78 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 48 / 277 | Loss: 1.68 | Precision: 0.77 | Recall: 0.75 | F1: 0.75 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 49 / 277 | Loss: 1.75 | Precision: 0.70 | Recall: 0.72 | F1: 0.69 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 50 / 277 | Loss: 1.74 | Precision: 0.73 | Recall: 0.72 | F1: 0.70 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 51 / 277 | Loss: 1.64 | Precision: 0.77 | Recall: 0.81 | F1: 0.78 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 52 / 277 | Loss: 1.64 | Precision: 0.83 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 53 / 277 | Loss: 1.59 | Precision: 0.88 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 54 / 277 | Loss: 1.83 | Precision: 0.54 | Recall: 0.62 | F1: 0.57 | Correct: 20 | Time: 0 s 
>>> epoch 4: batch 55 / 277 | Loss: 1.68 | Precision: 0.82 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 56 / 277 | Loss: 1.67 | Precision: 0.86 | Recall: 0.78 | F1: 0.81 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 57 / 277 | Loss: 1.74 | Precision: 0.69 | Recall: 0.72 | F1: 0.69 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 58 / 277 | Loss: 1.69 | Precision: 0.76 | Recall: 0.78 | F1: 0.75 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 59 / 277 | Loss: 1.76 | Precision: 0.71 | Recall: 0.69 | F1: 0.68 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 60 / 277 | Loss: 1.63 | Precision: 0.82 | Recall: 0.84 | F1: 0.82 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 61 / 277 | Loss: 1.62 | Precision: 0.80 | Recall: 0.84 | F1: 0.82 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 62 / 277 | Loss: 1.65 | Precision: 0.78 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 63 / 277 | Loss: 1.75 | Precision: 0.64 | Recall: 0.69 | F1: 0.64 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 64 / 277 | Loss: 1.71 | Precision: 0.73 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 65 / 277 | Loss: 1.70 | Precision: 0.70 | Recall: 0.78 | F1: 0.73 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 66 / 277 | Loss: 1.63 | Precision: 0.86 | Recall: 0.84 | F1: 0.85 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 67 / 277 | Loss: 1.69 | Precision: 0.73 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 68 / 277 | Loss: 1.73 | Precision: 0.63 | Recall: 0.72 | F1: 0.65 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 69 / 277 | Loss: 1.59 | Precision: 0.88 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 70 / 277 | Loss: 1.82 | Precision: 0.66 | Recall: 0.62 | F1: 0.61 | Correct: 20 | Time: 0 s 
>>> epoch 4: batch 71 / 277 | Loss: 1.72 | Precision: 0.73 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 72 / 277 | Loss: 1.68 | Precision: 0.79 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 73 / 277 | Loss: 1.64 | Precision: 0.81 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 74 / 277 | Loss: 1.80 | Precision: 0.65 | Recall: 0.66 | F1: 0.64 | Correct: 21 | Time: 0 s 
>>> epoch 4: batch 75 / 277 | Loss: 1.74 | Precision: 0.69 | Recall: 0.72 | F1: 0.69 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 76 / 277 | Loss: 1.62 | Precision: 0.80 | Recall: 0.84 | F1: 0.82 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 77 / 277 | Loss: 1.72 | Precision: 0.75 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 78 / 277 | Loss: 1.56 | Precision: 0.91 | Recall: 0.91 | F1: 0.90 | Correct: 29 | Time: 0 s 
>>> epoch 4: batch 79 / 277 | Loss: 1.64 | Precision: 0.77 | Recall: 0.81 | F1: 0.77 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 80 / 277 | Loss: 1.65 | Precision: 0.80 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 81 / 277 | Loss: 1.81 | Precision: 0.65 | Recall: 0.66 | F1: 0.62 | Correct: 21 | Time: 0 s 
>>> epoch 4: batch 82 / 277 | Loss: 1.66 | Precision: 0.81 | Recall: 0.81 | F1: 0.78 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 83 / 277 | Loss: 1.56 | Precision: 0.93 | Recall: 0.88 | F1: 0.88 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 84 / 277 | Loss: 1.70 | Precision: 0.77 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 85 / 277 | Loss: 1.64 | Precision: 0.78 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 86 / 277 | Loss: 1.68 | Precision: 0.79 | Recall: 0.78 | F1: 0.76 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 87 / 277 | Loss: 1.66 | Precision: 0.80 | Recall: 0.78 | F1: 0.78 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 88 / 277 | Loss: 1.75 | Precision: 0.78 | Recall: 0.72 | F1: 0.73 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 89 / 277 | Loss: 1.60 | Precision: 0.82 | Recall: 0.88 | F1: 0.84 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 90 / 277 | Loss: 1.74 | Precision: 0.63 | Recall: 0.72 | F1: 0.67 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 91 / 277 | Loss: 1.78 | Precision: 0.69 | Recall: 0.66 | F1: 0.62 | Correct: 21 | Time: 0 s 
>>> epoch 4: batch 92 / 277 | Loss: 1.66 | Precision: 0.80 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 93 / 277 | Loss: 1.79 | Precision: 0.74 | Recall: 0.69 | F1: 0.70 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 94 / 277 | Loss: 1.63 | Precision: 0.89 | Recall: 0.84 | F1: 0.85 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 95 / 277 | Loss: 1.71 | Precision: 0.68 | Recall: 0.75 | F1: 0.71 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 96 / 277 | Loss: 1.52 | Precision: 0.96 | Recall: 0.94 | F1: 0.94 | Correct: 30 | Time: 0 s 
>>> epoch 4: batch 97 / 277 | Loss: 1.69 | Precision: 0.79 | Recall: 0.78 | F1: 0.78 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 98 / 277 | Loss: 1.61 | Precision: 0.83 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 99 / 277 | Loss: 1.76 | Precision: 0.73 | Recall: 0.69 | F1: 0.70 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 100 / 277 | Loss: 1.62 | Precision: 0.87 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 101 / 277 | Loss: 1.65 | Precision: 0.78 | Recall: 0.81 | F1: 0.78 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 102 / 277 | Loss: 1.75 | Precision: 0.74 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 103 / 277 | Loss: 1.74 | Precision: 0.77 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 104 / 277 | Loss: 1.72 | Precision: 0.70 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 105 / 277 | Loss: 1.74 | Precision: 0.77 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 106 / 277 | Loss: 1.59 | Precision: 0.84 | Recall: 0.91 | F1: 0.87 | Correct: 29 | Time: 0 s 
>>> epoch 4: batch 107 / 277 | Loss: 1.65 | Precision: 0.82 | Recall: 0.84 | F1: 0.82 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 108 / 277 | Loss: 1.65 | Precision: 0.82 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 109 / 277 | Loss: 1.72 | Precision: 0.70 | Recall: 0.75 | F1: 0.70 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 110 / 277 | Loss: 1.72 | Precision: 0.78 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 111 / 277 | Loss: 1.65 | Precision: 0.80 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 112 / 277 | Loss: 1.77 | Precision: 0.63 | Recall: 0.69 | F1: 0.64 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 113 / 277 | Loss: 1.66 | Precision: 0.80 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 114 / 277 | Loss: 1.71 | Precision: 0.77 | Recall: 0.72 | F1: 0.73 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 115 / 277 | Loss: 1.68 | Precision: 0.73 | Recall: 0.78 | F1: 0.72 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 116 / 277 | Loss: 1.62 | Precision: 0.79 | Recall: 0.84 | F1: 0.81 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 117 / 277 | Loss: 1.78 | Precision: 0.61 | Recall: 0.66 | F1: 0.63 | Correct: 21 | Time: 0 s 
>>> epoch 4: batch 118 / 277 | Loss: 1.61 | Precision: 0.83 | Recall: 0.84 | F1: 0.82 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 119 / 277 | Loss: 1.60 | Precision: 0.88 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 120 / 277 | Loss: 1.62 | Precision: 0.88 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 121 / 277 | Loss: 1.63 | Precision: 0.85 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 122 / 277 | Loss: 1.68 | Precision: 0.75 | Recall: 0.78 | F1: 0.73 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 123 / 277 | Loss: 1.65 | Precision: 0.81 | Recall: 0.78 | F1: 0.79 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 124 / 277 | Loss: 1.65 | Precision: 0.80 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 125 / 277 | Loss: 1.55 | Precision: 0.96 | Recall: 0.94 | F1: 0.94 | Correct: 30 | Time: 0 s 
>>> epoch 4: batch 126 / 277 | Loss: 1.69 | Precision: 0.73 | Recall: 0.78 | F1: 0.74 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 127 / 277 | Loss: 1.61 | Precision: 0.80 | Recall: 0.84 | F1: 0.81 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 128 / 277 | Loss: 1.61 | Precision: 0.81 | Recall: 0.88 | F1: 0.83 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 129 / 277 | Loss: 1.74 | Precision: 0.72 | Recall: 0.72 | F1: 0.70 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 130 / 277 | Loss: 1.77 | Precision: 0.64 | Recall: 0.69 | F1: 0.64 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 131 / 277 | Loss: 1.60 | Precision: 0.94 | Recall: 0.88 | F1: 0.89 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 132 / 277 | Loss: 1.68 | Precision: 0.78 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 133 / 277 | Loss: 1.65 | Precision: 0.79 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 134 / 277 | Loss: 1.69 | Precision: 0.70 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 135 / 277 | Loss: 1.74 | Precision: 0.75 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 136 / 277 | Loss: 1.77 | Precision: 0.66 | Recall: 0.69 | F1: 0.65 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 137 / 277 | Loss: 1.75 | Precision: 0.73 | Recall: 0.69 | F1: 0.67 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 138 / 277 | Loss: 1.70 | Precision: 0.78 | Recall: 0.75 | F1: 0.75 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 139 / 277 | Loss: 1.71 | Precision: 0.78 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 140 / 277 | Loss: 1.73 | Precision: 0.78 | Recall: 0.78 | F1: 0.76 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 141 / 277 | Loss: 1.65 | Precision: 0.86 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 142 / 277 | Loss: 1.79 | Precision: 0.69 | Recall: 0.69 | F1: 0.66 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 143 / 277 | Loss: 1.76 | Precision: 0.69 | Recall: 0.69 | F1: 0.67 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 144 / 277 | Loss: 1.73 | Precision: 0.65 | Recall: 0.72 | F1: 0.66 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 145 / 277 | Loss: 1.78 | Precision: 0.74 | Recall: 0.69 | F1: 0.68 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 146 / 277 | Loss: 1.62 | Precision: 0.86 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 147 / 277 | Loss: 1.67 | Precision: 0.84 | Recall: 0.78 | F1: 0.80 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 148 / 277 | Loss: 1.72 | Precision: 0.75 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 149 / 277 | Loss: 1.67 | Precision: 0.83 | Recall: 0.78 | F1: 0.79 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 150 / 277 | Loss: 1.63 | Precision: 0.82 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 151 / 277 | Loss: 1.77 | Precision: 0.67 | Recall: 0.72 | F1: 0.68 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 152 / 277 | Loss: 1.70 | Precision: 0.66 | Recall: 0.72 | F1: 0.67 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 153 / 277 | Loss: 1.72 | Precision: 0.76 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 154 / 277 | Loss: 1.78 | Precision: 0.63 | Recall: 0.72 | F1: 0.66 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 155 / 277 | Loss: 1.70 | Precision: 0.84 | Recall: 0.75 | F1: 0.78 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 156 / 277 | Loss: 1.57 | Precision: 0.90 | Recall: 0.91 | F1: 0.90 | Correct: 29 | Time: 0 s 
>>> epoch 4: batch 157 / 277 | Loss: 1.71 | Precision: 0.76 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 158 / 277 | Loss: 1.84 | Precision: 0.57 | Recall: 0.59 | F1: 0.58 | Correct: 19 | Time: 0 s 
>>> epoch 4: batch 159 / 277 | Loss: 1.69 | Precision: 0.76 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 160 / 277 | Loss: 1.68 | Precision: 0.74 | Recall: 0.78 | F1: 0.75 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 161 / 277 | Loss: 1.62 | Precision: 0.81 | Recall: 0.84 | F1: 0.82 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 162 / 277 | Loss: 1.60 | Precision: 0.85 | Recall: 0.88 | F1: 0.85 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 163 / 277 | Loss: 1.71 | Precision: 0.74 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 164 / 277 | Loss: 1.66 | Precision: 0.78 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 165 / 277 | Loss: 1.60 | Precision: 0.89 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 166 / 277 | Loss: 1.76 | Precision: 0.63 | Recall: 0.69 | F1: 0.64 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 167 / 277 | Loss: 1.60 | Precision: 0.88 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 168 / 277 | Loss: 1.65 | Precision: 0.84 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 169 / 277 | Loss: 1.74 | Precision: 0.79 | Recall: 0.72 | F1: 0.70 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 170 / 277 | Loss: 1.67 | Precision: 0.77 | Recall: 0.81 | F1: 0.78 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 171 / 277 | Loss: 1.58 | Precision: 0.87 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 172 / 277 | Loss: 1.81 | Precision: 0.77 | Recall: 0.62 | F1: 0.64 | Correct: 20 | Time: 0 s 
>>> epoch 4: batch 173 / 277 | Loss: 1.54 | Precision: 0.96 | Recall: 0.94 | F1: 0.94 | Correct: 30 | Time: 0 s 
>>> epoch 4: batch 174 / 277 | Loss: 1.65 | Precision: 0.81 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 175 / 277 | Loss: 1.68 | Precision: 0.86 | Recall: 0.81 | F1: 0.83 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 176 / 277 | Loss: 1.71 | Precision: 0.75 | Recall: 0.75 | F1: 0.74 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 177 / 277 | Loss: 1.66 | Precision: 0.80 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 178 / 277 | Loss: 1.67 | Precision: 0.75 | Recall: 0.78 | F1: 0.75 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 179 / 277 | Loss: 1.70 | Precision: 0.75 | Recall: 0.78 | F1: 0.76 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 180 / 277 | Loss: 1.69 | Precision: 0.76 | Recall: 0.78 | F1: 0.76 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 181 / 277 | Loss: 1.66 | Precision: 0.74 | Recall: 0.81 | F1: 0.76 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 182 / 277 | Loss: 1.60 | Precision: 0.88 | Recall: 0.84 | F1: 0.83 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 183 / 277 | Loss: 1.56 | Precision: 0.88 | Recall: 0.91 | F1: 0.89 | Correct: 29 | Time: 0 s 
>>> epoch 4: batch 184 / 277 | Loss: 1.64 | Precision: 0.77 | Recall: 0.81 | F1: 0.78 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 185 / 277 | Loss: 1.72 | Precision: 0.71 | Recall: 0.75 | F1: 0.71 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 186 / 277 | Loss: 1.66 | Precision: 0.78 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 187 / 277 | Loss: 1.67 | Precision: 0.71 | Recall: 0.78 | F1: 0.74 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 188 / 277 | Loss: 1.74 | Precision: 0.78 | Recall: 0.75 | F1: 0.75 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 189 / 277 | Loss: 1.64 | Precision: 0.81 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 190 / 277 | Loss: 1.73 | Precision: 0.68 | Recall: 0.75 | F1: 0.70 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 191 / 277 | Loss: 1.72 | Precision: 0.72 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 192 / 277 | Loss: 1.76 | Precision: 0.70 | Recall: 0.72 | F1: 0.68 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 193 / 277 | Loss: 1.75 | Precision: 0.68 | Recall: 0.72 | F1: 0.67 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 194 / 277 | Loss: 1.63 | Precision: 0.87 | Recall: 0.88 | F1: 0.85 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 195 / 277 | Loss: 1.80 | Precision: 0.60 | Recall: 0.66 | F1: 0.59 | Correct: 21 | Time: 0 s 
>>> epoch 4: batch 196 / 277 | Loss: 1.79 | Precision: 0.66 | Recall: 0.69 | F1: 0.66 | Correct: 22 | Time: 0 s 
>>> epoch 4: batch 197 / 277 | Loss: 1.69 | Precision: 0.74 | Recall: 0.78 | F1: 0.74 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 198 / 277 | Loss: 1.68 | Precision: 0.74 | Recall: 0.78 | F1: 0.75 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 199 / 277 | Loss: 1.66 | Precision: 0.85 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 200 / 277 | Loss: 1.67 | Precision: 0.77 | Recall: 0.78 | F1: 0.76 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 201 / 277 | Loss: 1.74 | Precision: 0.78 | Recall: 0.72 | F1: 0.72 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 202 / 277 | Loss: 1.74 | Precision: 0.61 | Recall: 0.72 | F1: 0.64 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 203 / 277 | Loss: 1.85 | Precision: 0.71 | Recall: 0.62 | F1: 0.61 | Correct: 20 | Time: 0 s 
>>> epoch 4: batch 204 / 277 | Loss: 1.73 | Precision: 0.78 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 205 / 277 | Loss: 1.66 | Precision: 0.84 | Recall: 0.78 | F1: 0.78 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 206 / 277 | Loss: 1.70 | Precision: 0.86 | Recall: 0.78 | F1: 0.79 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 207 / 277 | Loss: 1.57 | Precision: 0.88 | Recall: 0.88 | F1: 0.86 | Correct: 28 | Time: 0 s 
>>> epoch 4: batch 208 / 277 | Loss: 1.73 | Precision: 0.76 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 209 / 277 | Loss: 1.68 | Precision: 0.79 | Recall: 0.78 | F1: 0.77 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 210 / 277 | Loss: 1.71 | Precision: 0.74 | Recall: 0.75 | F1: 0.73 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 211 / 277 | Loss: 1.68 | Precision: 0.73 | Recall: 0.78 | F1: 0.75 | Correct: 25 | Time: 0 s 
>>> epoch 4: batch 212 / 277 | Loss: 1.73 | Precision: 0.76 | Recall: 0.72 | F1: 0.70 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 213 / 277 | Loss: 1.72 | Precision: 0.66 | Recall: 0.75 | F1: 0.70 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 214 / 277 | Loss: 1.69 | Precision: 0.69 | Recall: 0.75 | F1: 0.70 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 215 / 277 | Loss: 1.66 | Precision: 0.78 | Recall: 0.81 | F1: 0.79 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 216 / 277 | Loss: 1.56 | Precision: 0.84 | Recall: 0.91 | F1: 0.87 | Correct: 29 | Time: 0 s 
>>> epoch 4: batch 217 / 277 | Loss: 1.65 | Precision: 0.82 | Recall: 0.81 | F1: 0.80 | Correct: 26 | Time: 0 s 
>>> epoch 4: batch 218 / 277 | Loss: 1.75 | Precision: 0.75 | Recall: 0.72 | F1: 0.71 | Correct: 23 | Time: 0 s 
>>> epoch 4: batch 219 / 277 | Loss: 1.62 | Precision: 0.87 | Recall: 0.84 | F1: 0.84 | Correct: 27 | Time: 0 s 
>>> epoch 4: batch 220 / 277 | Loss: 1.67 | Precision: 0.70 | Recall: 0.75 | F1: 0.72 | Correct: 24 | Time: 0 s 
>>> epoch 4: batch 221 / 277 | Loss: 1.59 | Precision: 0.89 | Recall: 0.88 | F1: 0.87 | Correct: 28 | Time: 0 s 
