FILENAME,CLASS,LABEL
Galaxy10_DECals-dataset-06849,1,0
Galaxy10_DECals-dataset-06851,1,0
Galaxy10_DECals-dataset-06856,1,0
Galaxy10_DECals-dataset-06858,1,0
Galaxy10_DECals-dataset-06860,1,2
Galaxy10_DECals-dataset-06864,1,0
Galaxy10_DECals-dataset-06869,1,2
Galaxy10_DECals-dataset-06872,1,0
Galaxy10_DECals-dataset-06883,1,0
Galaxy10_DECals-dataset-06888,1,0
Galaxy10_DECals-dataset-06892,1,0
Galaxy10_DECals-dataset-06894,1,0
Galaxy10_DECals-dataset-06899,1,0
Galaxy10_DECals-dataset-06902,1,0
Galaxy10_DECals-dataset-06903,1,2
Galaxy10_DECals-dataset-06911,1,0
Galaxy10_DECals-dataset-06913,1,0
Galaxy10_DECals-dataset-06916,1,0
Galaxy10_DECals-dataset-06917,1,3
Galaxy10_DECals-dataset-06919,1,0
Galaxy10_DECals-dataset-06920,1,0
Galaxy10_DECals-dataset-06921,1,0
Galaxy10_DECals-dataset-06922,1,0
Galaxy10_DECals-dataset-06925,1,0
Galaxy10_DECals-dataset-06926,1,0
Galaxy10_DECals-dataset-06927,1,0
Galaxy10_DECals-dataset-06929,1,0
Galaxy10_DECals-dataset-06937,1,0
Galaxy10_DECals-dataset-06939,1,0
Galaxy10_DECals-dataset-06945,1,0
Galaxy10_DECals-dataset-06949,1,2
Galaxy10_DECals-dataset-06952,1,3
Galaxy10_DECals-dataset-06953,1,0
Galaxy10_DECals-dataset-06955,1,0
Galaxy10_DECals-dataset-06960,1,0
Galaxy10_DECals-dataset-06966,1,0
Galaxy10_DECals-dataset-06967,1,2
Galaxy10_DECals-dataset-06968,1,0
Galaxy10_DECals-dataset-06974,1,2
Galaxy10_DECals-dataset-06977,1,0
Galaxy10_DECals-dataset-06981,1,0
Galaxy10_DECals-dataset-06982,1,2
Galaxy10_DECals-dataset-06988,1,0
Galaxy10_DECals-dataset-06990,1,0
Galaxy10_DECals-dataset-06991,1,0
Galaxy10_DECals-dataset-06992,1,0
Galaxy10_DECals-dataset-06993,1,0
Galaxy10_DECals-dataset-06994,1,0
Galaxy10_DECals-dataset-06999,1,0
Galaxy10_DECals-dataset-07002,1,2
Galaxy10_DECals-dataset-07006,1,0
Galaxy10_DECals-dataset-07007,1,0
Galaxy10_DECals-dataset-07010,1,0
Galaxy10_DECals-dataset-07011,1,0
Galaxy10_DECals-dataset-07014,1,0
Galaxy10_DECals-dataset-07016,1,0
Galaxy10_DECals-dataset-07020,1,0
Galaxy10_DECals-dataset-07027,1,0
Galaxy10_DECals-dataset-07029,1,2
Galaxy10_DECals-dataset-07033,1,0
Galaxy10_DECals-dataset-07034,1,0
Galaxy10_DECals-dataset-07036,1,0
Galaxy10_DECals-dataset-07040,1,2
Galaxy10_DECals-dataset-07045,1,0
Galaxy10_DECals-dataset-07047,1,0
Galaxy10_DECals-dataset-07050,1,0
Galaxy10_DECals-dataset-07053,1,0
Galaxy10_DECals-dataset-07055,1,0
Galaxy10_DECals-dataset-07061,1,0
Galaxy10_DECals-dataset-07063,1,0
Galaxy10_DECals-dataset-07065,1,0
Galaxy10_DECals-dataset-07068,1,0
Galaxy10_DECals-dataset-07069,1,0
Galaxy10_DECals-dataset-07077,1,0
Galaxy10_DECals-dataset-07078,1,2
Galaxy10_DECals-dataset-07084,1,0
Galaxy10_DECals-dataset-07085,1,0
Galaxy10_DECals-dataset-07087,1,0
Galaxy10_DECals-dataset-07092,1,0
Galaxy10_DECals-dataset-07095,1,0
Galaxy10_DECals-dataset-07098,1,0
Galaxy10_DECals-dataset-07106,1,0
Galaxy10_DECals-dataset-07108,1,0
Galaxy10_DECals-dataset-07111,1,0
Galaxy10_DECals-dataset-07112,1,0
Galaxy10_DECals-dataset-07118,1,0
Galaxy10_DECals-dataset-07119,1,0
Galaxy10_DECals-dataset-07122,1,0
Galaxy10_DECals-dataset-07123,1,0
Galaxy10_DECals-dataset-07124,1,2
Galaxy10_DECals-dataset-07133,1,0
Galaxy10_DECals-dataset-07138,1,0
Galaxy10_DECals-dataset-07143,1,0
Galaxy10_DECals-dataset-07148,1,0
Galaxy10_DECals-dataset-07153,1,0
Galaxy10_DECals-dataset-07156,1,0
Galaxy10_DECals-dataset-07162,1,0
Galaxy10_DECals-dataset-07169,1,0
Galaxy10_DECals-dataset-07173,1,2
Galaxy10_DECals-dataset-07180,1,2
Galaxy10_DECals-dataset-07184,1,0
Galaxy10_DECals-dataset-07188,1,0
Galaxy10_DECals-dataset-07193,1,0
Galaxy10_DECals-dataset-07201,1,0
Galaxy10_DECals-dataset-07204,1,2
Galaxy10_DECals-dataset-07206,1,2
Galaxy10_DECals-dataset-07213,1,0
Galaxy10_DECals-dataset-07214,1,0
Galaxy10_DECals-dataset-07215,1,2
Galaxy10_DECals-dataset-07217,1,0
Galaxy10_DECals-dataset-07223,1,0
Galaxy10_DECals-dataset-07227,1,0
Galaxy10_DECals-dataset-07230,1,0
Galaxy10_DECals-dataset-07234,1,2
Galaxy10_DECals-dataset-07240,1,0
Galaxy10_DECals-dataset-07244,1,0
Galaxy10_DECals-dataset-07245,1,0
Galaxy10_DECals-dataset-07246,1,0
Galaxy10_DECals-dataset-07252,1,2
Galaxy10_DECals-dataset-07255,1,2
Galaxy10_DECals-dataset-07256,1,0
Galaxy10_DECals-dataset-07259,1,3
Galaxy10_DECals-dataset-07260,1,0
Galaxy10_DECals-dataset-07264,1,2
Galaxy10_DECals-dataset-07270,1,0
Galaxy10_DECals-dataset-07272,1,0
Galaxy10_DECals-dataset-07275,1,2
Galaxy10_DECals-dataset-07276,1,0
Galaxy10_DECals-dataset-07279,1,0
Galaxy10_DECals-dataset-07281,1,0
Galaxy10_DECals-dataset-07282,1,0
Galaxy10_DECals-dataset-07283,1,0
Galaxy10_DECals-dataset-07284,1,0
Galaxy10_DECals-dataset-07288,1,0
Galaxy10_DECals-dataset-07290,1,0
Galaxy10_DECals-dataset-07298,1,0
Galaxy10_DECals-dataset-07306,1,0
Galaxy10_DECals-dataset-07308,1,0
Galaxy10_DECals-dataset-07313,1,0
Galaxy10_DECals-dataset-07316,1,0
Galaxy10_DECals-dataset-07321,1,0
Galaxy10_DECals-dataset-07323,1,0
Galaxy10_DECals-dataset-07324,1,2
Galaxy10_DECals-dataset-07327,1,0
Galaxy10_DECals-dataset-07328,1,0
Galaxy10_DECals-dataset-07329,1,0
Galaxy10_DECals-dataset-07333,1,0
Galaxy10_DECals-dataset-07335,1,2
Galaxy10_DECals-dataset-07336,1,0
Galaxy10_DECals-dataset-07342,1,0
Galaxy10_DECals-dataset-07343,1,2
Galaxy10_DECals-dataset-07344,1,0
Galaxy10_DECals-dataset-07347,1,0
Galaxy10_DECals-dataset-07348,1,0
Galaxy10_DECals-dataset-07353,1,2
Galaxy10_DECals-dataset-07354,1,0
Galaxy10_DECals-dataset-07360,1,2
Galaxy10_DECals-dataset-07361,1,0
Galaxy10_DECals-dataset-07366,1,0
Galaxy10_DECals-dataset-07367,1,0
Galaxy10_DECals-dataset-07368,1,0
Galaxy10_DECals-dataset-07370,1,2
Galaxy10_DECals-dataset-07371,1,0
Galaxy10_DECals-dataset-07374,1,0
Galaxy10_DECals-dataset-07377,1,0
Galaxy10_DECals-dataset-07383,1,0
Galaxy10_DECals-dataset-07390,1,0
Galaxy10_DECals-dataset-07392,1,2
Galaxy10_DECals-dataset-07393,1,0
Galaxy10_DECals-dataset-07394,1,0
Galaxy10_DECals-dataset-07399,1,0
Galaxy10_DECals-dataset-07400,1,0
Galaxy10_DECals-dataset-07405,1,0
Galaxy10_DECals-dataset-07409,1,0
Galaxy10_DECals-dataset-07410,1,2
Galaxy10_DECals-dataset-07411,1,2
Galaxy10_DECals-dataset-07415,1,0
Galaxy10_DECals-dataset-07416,1,2
Galaxy10_DECals-dataset-07420,1,0
Galaxy10_DECals-dataset-07421,1,0
Galaxy10_DECals-dataset-07428,1,0
Galaxy10_DECals-dataset-07433,1,0
Galaxy10_DECals-dataset-07434,1,0
Galaxy10_DECals-dataset-07440,1,0
Galaxy10_DECals-dataset-07447,1,0
Galaxy10_DECals-dataset-07449,1,0
Galaxy10_DECals-dataset-07451,1,0
Galaxy10_DECals-dataset-07464,1,0
Galaxy10_DECals-dataset-07466,1,0
Galaxy10_DECals-dataset-07467,1,0
Galaxy10_DECals-dataset-07468,1,0
Galaxy10_DECals-dataset-07471,1,0
Galaxy10_DECals-dataset-07472,1,0
Galaxy10_DECals-dataset-07476,1,0
Galaxy10_DECals-dataset-07477,1,0
Galaxy10_DECals-dataset-07478,1,0
Galaxy10_DECals-dataset-07479,1,0
Galaxy10_DECals-dataset-07480,1,0
Galaxy10_DECals-dataset-07484,1,0
Galaxy10_DECals-dataset-07495,1,0
Galaxy10_DECals-dataset-07496,1,0
Galaxy10_DECals-dataset-07498,1,0
Galaxy10_DECals-dataset-07504,1,0
Galaxy10_DECals-dataset-07507,1,0
Galaxy10_DECals-dataset-07511,1,0
Galaxy10_DECals-dataset-07515,1,2
Galaxy10_DECals-dataset-07518,1,2
Galaxy10_DECals-dataset-07523,1,0
Galaxy10_DECals-dataset-07526,1,2
Galaxy10_DECals-dataset-07530,1,0
Galaxy10_DECals-dataset-07535,1,2
Galaxy10_DECals-dataset-07536,1,0
Galaxy10_DECals-dataset-07540,1,0
Galaxy10_DECals-dataset-07543,1,0
Galaxy10_DECals-dataset-07544,1,0
Galaxy10_DECals-dataset-07546,1,0
Galaxy10_DECals-dataset-07549,1,0
Galaxy10_DECals-dataset-07560,1,0
Galaxy10_DECals-dataset-07562,1,0
Galaxy10_DECals-dataset-07563,1,0
Galaxy10_DECals-dataset-07564,1,0
Galaxy10_DECals-dataset-07568,1,0
Galaxy10_DECals-dataset-07569,1,0
Galaxy10_DECals-dataset-07574,1,2
Galaxy10_DECals-dataset-07580,1,0
Galaxy10_DECals-dataset-07583,1,0
Galaxy10_DECals-dataset-07584,1,0
Galaxy10_DECals-dataset-07585,1,0
Galaxy10_DECals-dataset-07587,1,0
Galaxy10_DECals-dataset-07593,1,0
Galaxy10_DECals-dataset-07597,1,0
Galaxy10_DECals-dataset-07606,1,3
Galaxy10_DECals-dataset-07607,1,3
Galaxy10_DECals-dataset-07608,1,3
Galaxy10_DECals-dataset-07609,1,0
Galaxy10_DECals-dataset-07610,1,0
Galaxy10_DECals-dataset-07611,1,3
Galaxy10_DECals-dataset-07612,1,0
Galaxy10_DECals-dataset-07613,1,3
Galaxy10_DECals-dataset-07614,1,3
Galaxy10_DECals-dataset-07615,1,3
Galaxy10_DECals-dataset-07616,1,3
Galaxy10_DECals-dataset-07617,1,3
Galaxy10_DECals-dataset-07618,1,2
Galaxy10_DECals-dataset-07619,1,3
Galaxy10_DECals-dataset-07620,1,3
Galaxy10_DECals-dataset-07621,1,0
Galaxy10_DECals-dataset-07622,1,3
Galaxy10_DECals-dataset-07623,1,3
Galaxy10_DECals-dataset-07624,1,3
Galaxy10_DECals-dataset-07625,1,2
Galaxy10_DECals-dataset-07626,1,0
Galaxy10_DECals-dataset-07627,1,3
Galaxy10_DECals-dataset-07628,1,3
Galaxy10_DECals-dataset-07629,1,0
Galaxy10_DECals-dataset-07630,1,0
Galaxy10_DECals-dataset-07631,1,3
Galaxy10_DECals-dataset-07632,1,3
Galaxy10_DECals-dataset-07633,1,0
Galaxy10_DECals-dataset-07634,1,3
Galaxy10_DECals-dataset-07635,1,3
Galaxy10_DECals-dataset-07636,1,3
Galaxy10_DECals-dataset-07637,1,0
Galaxy10_DECals-dataset-07638,1,3
Galaxy10_DECals-dataset-07639,1,3
Galaxy10_DECals-dataset-07640,1,2
Galaxy10_DECals-dataset-07641,1,3
Galaxy10_DECals-dataset-07642,1,3
Galaxy10_DECals-dataset-07643,1,3
Galaxy10_DECals-dataset-07644,1,3
Galaxy10_DECals-dataset-07645,1,3
Galaxy10_DECals-dataset-07646,1,2
Galaxy10_DECals-dataset-07647,1,0
Galaxy10_DECals-dataset-07648,1,0
Galaxy10_DECals-dataset-07649,1,3
Galaxy10_DECals-dataset-07650,1,0
Galaxy10_DECals-dataset-07651,1,3
Galaxy10_DECals-dataset-07652,1,3
Galaxy10_DECals-dataset-07653,1,3
Galaxy10_DECals-dataset-07654,1,0
Galaxy10_DECals-dataset-07655,1,3
Galaxy10_DECals-dataset-07656,1,0
Galaxy10_DECals-dataset-07657,1,3
Galaxy10_DECals-dataset-07658,1,3
Galaxy10_DECals-dataset-07659,1,3
Galaxy10_DECals-dataset-07660,1,3
Galaxy10_DECals-dataset-07661,1,3
Galaxy10_DECals-dataset-07662,1,0
Galaxy10_DECals-dataset-07663,1,3
Galaxy10_DECals-dataset-07664,1,3
Galaxy10_DECals-dataset-07665,1,0
Galaxy10_DECals-dataset-07666,1,3
Galaxy10_DECals-dataset-07667,1,0
Galaxy10_DECals-dataset-07668,1,0
Galaxy10_DECals-dataset-07669,1,0
Galaxy10_DECals-dataset-07670,1,3
Galaxy10_DECals-dataset-07672,1,3
Galaxy10_DECals-dataset-07673,1,0
Galaxy10_DECals-dataset-07674,1,3
Galaxy10_DECals-dataset-07676,1,3
Galaxy10_DECals-dataset-07677,1,3
Galaxy10_DECals-dataset-07678,1,0
Galaxy10_DECals-dataset-07679,1,0
Galaxy10_DECals-dataset-07680,1,3
Galaxy10_DECals-dataset-07681,1,3
Galaxy10_DECals-dataset-07682,1,3
Galaxy10_DECals-dataset-07683,1,0
Galaxy10_DECals-dataset-07684,1,3
Galaxy10_DECals-dataset-07685,1,3
Galaxy10_DECals-dataset-07686,1,3
Galaxy10_DECals-dataset-07687,1,3
Galaxy10_DECals-dataset-07688,1,0
Galaxy10_DECals-dataset-07689,1,3
Galaxy10_DECals-dataset-07690,1,0
Galaxy10_DECals-dataset-07691,1,3
Galaxy10_DECals-dataset-07692,1,3
Galaxy10_DECals-dataset-07693,1,0
Galaxy10_DECals-dataset-07694,1,3
Galaxy10_DECals-dataset-07695,1,3
Galaxy10_DECals-dataset-07696,1,3
Galaxy10_DECals-dataset-07697,1,3
Galaxy10_DECals-dataset-07698,1,0
Galaxy10_DECals-dataset-07699,1,2
Galaxy10_DECals-dataset-07700,1,0
Galaxy10_DECals-dataset-07701,1,3
Galaxy10_DECals-dataset-07702,1,0
Galaxy10_DECals-dataset-07703,1,2
Galaxy10_DECals-dataset-07704,1,0
Galaxy10_DECals-dataset-07705,1,0
Galaxy10_DECals-dataset-07706,1,2
Galaxy10_DECals-dataset-07707,1,3
Galaxy10_DECals-dataset-07708,1,3
Galaxy10_DECals-dataset-07709,1,3
Galaxy10_DECals-dataset-07710,1,2
Galaxy10_DECals-dataset-07711,1,3
Galaxy10_DECals-dataset-07713,1,0
Galaxy10_DECals-dataset-07714,1,3
Galaxy10_DECals-dataset-07715,1,3
Galaxy10_DECals-dataset-07716,1,0
Galaxy10_DECals-dataset-07717,1,3
Galaxy10_DECals-dataset-07718,1,3
Galaxy10_DECals-dataset-07719,1,0
Galaxy10_DECals-dataset-07720,1,3
Galaxy10_DECals-dataset-07721,1,3
Galaxy10_DECals-dataset-07722,1,0
Galaxy10_DECals-dataset-07723,1,2
Galaxy10_DECals-dataset-07724,1,3
Galaxy10_DECals-dataset-07725,1,3
Galaxy10_DECals-dataset-07726,1,0
Galaxy10_DECals-dataset-07727,1,0
Galaxy10_DECals-dataset-07728,1,2
Galaxy10_DECals-dataset-07729,1,3
Galaxy10_DECals-dataset-07730,1,3
Galaxy10_DECals-dataset-07731,1,2
Galaxy10_DECals-dataset-07732,1,3
Galaxy10_DECals-dataset-07733,1,0
Galaxy10_DECals-dataset-07734,1,0
Galaxy10_DECals-dataset-07735,1,3
Galaxy10_DECals-dataset-07736,1,0
Galaxy10_DECals-dataset-07737,1,3
Galaxy10_DECals-dataset-07738,1,3
Galaxy10_DECals-dataset-07739,1,3
Galaxy10_DECals-dataset-07740,1,3
Galaxy10_DECals-dataset-07741,1,3
Galaxy10_DECals-dataset-07742,1,3
Galaxy10_DECals-dataset-07743,1,0
Galaxy10_DECals-dataset-07744,1,3
Galaxy10_DECals-dataset-07745,1,2
Galaxy10_DECals-dataset-07746,1,0
Galaxy10_DECals-dataset-07748,1,3
Galaxy10_DECals-dataset-07749,1,3
Galaxy10_DECals-dataset-07750,1,0
Galaxy10_DECals-dataset-07751,1,0
Galaxy10_DECals-dataset-07752,1,0
Galaxy10_DECals-dataset-07753,1,2
Galaxy10_DECals-dataset-07754,1,3
Galaxy10_DECals-dataset-07755,1,3
Galaxy10_DECals-dataset-07756,1,3
Galaxy10_DECals-dataset-07757,1,3
Galaxy10_DECals-dataset-07758,1,0
Galaxy10_DECals-dataset-07759,1,3
Galaxy10_DECals-dataset-07760,1,0
Galaxy10_DECals-dataset-07761,1,0
Galaxy10_DECals-dataset-07762,1,0
Galaxy10_DECals-dataset-07763,1,3
Galaxy10_DECals-dataset-07764,1,0
Galaxy10_DECals-dataset-07765,1,3
Galaxy10_DECals-dataset-07766,1,3
Galaxy10_DECals-dataset-07767,1,3
Galaxy10_DECals-dataset-07768,1,3
Galaxy10_DECals-dataset-07769,1,3
Galaxy10_DECals-dataset-07770,1,0
Galaxy10_DECals-dataset-07771,1,3
Galaxy10_DECals-dataset-07772,1,3
Galaxy10_DECals-dataset-07773,1,0
Galaxy10_DECals-dataset-07774,1,0
Galaxy10_DECals-dataset-07775,1,2
Galaxy10_DECals-dataset-07776,1,3
Galaxy10_DECals-dataset-07777,1,3
Galaxy10_DECals-dataset-07778,1,3
Galaxy10_DECals-dataset-07779,1,3
Galaxy10_DECals-dataset-07780,1,3
Galaxy10_DECals-dataset-07781,1,2
Galaxy10_DECals-dataset-07782,1,0
Galaxy10_DECals-dataset-07783,1,3
Galaxy10_DECals-dataset-07784,1,2
Galaxy10_DECals-dataset-07785,1,2
Galaxy10_DECals-dataset-07786,1,3
Galaxy10_DECals-dataset-07787,1,3
Galaxy10_DECals-dataset-07788,1,3
Galaxy10_DECals-dataset-07789,1,0
Galaxy10_DECals-dataset-07790,1,3
Galaxy10_DECals-dataset-07791,1,0
Galaxy10_DECals-dataset-07792,1,0
Galaxy10_DECals-dataset-07793,1,0
Galaxy10_DECals-dataset-07794,1,3
Galaxy10_DECals-dataset-07795,1,3
Galaxy10_DECals-dataset-07796,1,3
Galaxy10_DECals-dataset-07797,1,0
Galaxy10_DECals-dataset-07798,1,3
Galaxy10_DECals-dataset-07799,1,3
Galaxy10_DECals-dataset-07800,1,3
Galaxy10_DECals-dataset-07801,1,2
Galaxy10_DECals-dataset-07802,1,3
Galaxy10_DECals-dataset-07803,1,3
Galaxy10_DECals-dataset-07804,1,2
Galaxy10_DECals-dataset-07805,1,2
Galaxy10_DECals-dataset-07806,1,0
Galaxy10_DECals-dataset-07807,1,3
Galaxy10_DECals-dataset-07808,1,2
Galaxy10_DECals-dataset-07809,1,3
Galaxy10_DECals-dataset-07810,1,0
Galaxy10_DECals-dataset-07811,1,0
Galaxy10_DECals-dataset-07812,1,3
Galaxy10_DECals-dataset-07813,1,3
Galaxy10_DECals-dataset-07814,1,3
Galaxy10_DECals-dataset-07815,1,3
Galaxy10_DECals-dataset-07816,1,3
Galaxy10_DECals-dataset-07817,1,3
Galaxy10_DECals-dataset-07818,1,0
Galaxy10_DECals-dataset-07819,1,0
Galaxy10_DECals-dataset-07820,1,2
Galaxy10_DECals-dataset-07821,1,3
Galaxy10_DECals-dataset-07822,1,3
Galaxy10_DECals-dataset-07823,1,3
Galaxy10_DECals-dataset-07824,1,0
Galaxy10_DECals-dataset-07825,1,3
Galaxy10_DECals-dataset-07826,1,0
Galaxy10_DECals-dataset-07827,1,2
Galaxy10_DECals-dataset-07828,1,0
Galaxy10_DECals-dataset-07829,1,3
Galaxy10_DECals-dataset-07830,1,2
Galaxy10_DECals-dataset-07831,1,2
Galaxy10_DECals-dataset-07832,1,2
Galaxy10_DECals-dataset-07833,1,3
Galaxy10_DECals-dataset-07834,1,3
Galaxy10_DECals-dataset-07835,1,3
Galaxy10_DECals-dataset-07836,1,3
Galaxy10_DECals-dataset-07837,1,0
Galaxy10_DECals-dataset-07838,1,3
Galaxy10_DECals-dataset-07839,1,0
Galaxy10_DECals-dataset-07840,1,2
Galaxy10_DECals-dataset-07841,1,3
Galaxy10_DECals-dataset-07842,1,3
Galaxy10_DECals-dataset-07843,1,0
Galaxy10_DECals-dataset-07844,1,3
Galaxy10_DECals-dataset-07845,1,2
Galaxy10_DECals-dataset-07846,1,3
Galaxy10_DECals-dataset-07847,1,3
Galaxy10_DECals-dataset-07848,1,3
Galaxy10_DECals-dataset-07849,1,3
Galaxy10_DECals-dataset-07850,1,3
Galaxy10_DECals-dataset-07851,1,3
Galaxy10_DECals-dataset-07852,1,3
Galaxy10_DECals-dataset-07853,1,0
Galaxy10_DECals-dataset-07854,1,3
Galaxy10_DECals-dataset-07855,1,0
Galaxy10_DECals-dataset-07856,1,2
Galaxy10_DECals-dataset-07857,1,3
Galaxy10_DECals-dataset-07858,1,0
Galaxy10_DECals-dataset-07859,1,0
Galaxy10_DECals-dataset-07860,1,0
Galaxy10_DECals-dataset-07861,1,0
Galaxy10_DECals-dataset-07862,1,3
Galaxy10_DECals-dataset-07863,1,3
Galaxy10_DECals-dataset-07864,1,0
Galaxy10_DECals-dataset-07865,1,3
Galaxy10_DECals-dataset-07866,1,3
Galaxy10_DECals-dataset-07867,1,3
Galaxy10_DECals-dataset-07868,1,0
Galaxy10_DECals-dataset-07869,1,3
Galaxy10_DECals-dataset-07870,1,0
Galaxy10_DECals-dataset-07871,1,0
Galaxy10_DECals-dataset-07872,1,0
Galaxy10_DECals-dataset-07873,1,3
Galaxy10_DECals-dataset-07874,1,0
Galaxy10_DECals-dataset-07875,1,0
Galaxy10_DECals-dataset-07876,1,3
Galaxy10_DECals-dataset-07877,1,0
Galaxy10_DECals-dataset-07878,1,3
Galaxy10_DECals-dataset-07879,1,2
Galaxy10_DECals-dataset-07880,1,3
Galaxy10_DECals-dataset-07881,1,3
Galaxy10_DECals-dataset-07882,1,0
Galaxy10_DECals-dataset-07883,1,3
Galaxy10_DECals-dataset-07884,1,3
Galaxy10_DECals-dataset-07885,1,3
Galaxy10_DECals-dataset-07886,1,3
Galaxy10_DECals-dataset-07887,1,3
Galaxy10_DECals-dataset-07888,1,0
Galaxy10_DECals-dataset-07889,1,0
Galaxy10_DECals-dataset-07890,1,0
Galaxy10_DECals-dataset-07891,1,0
Galaxy10_DECals-dataset-07892,1,2
Galaxy10_DECals-dataset-07893,1,3
Galaxy10_DECals-dataset-07894,1,0
Galaxy10_DECals-dataset-07895,1,2
Galaxy10_DECals-dataset-07896,1,0
Galaxy10_DECals-dataset-07897,1,3
Galaxy10_DECals-dataset-07898,1,0
Galaxy10_DECals-dataset-07899,1,3
Galaxy10_DECals-dataset-07900,1,3
Galaxy10_DECals-dataset-07901,1,0
Galaxy10_DECals-dataset-07902,1,3
Galaxy10_DECals-dataset-07903,1,3
Galaxy10_DECals-dataset-07904,1,2
Galaxy10_DECals-dataset-07905,1,3
Galaxy10_DECals-dataset-07906,1,0
Galaxy10_DECals-dataset-07907,1,0
Galaxy10_DECals-dataset-07908,1,3
Galaxy10_DECals-dataset-07909,1,3
Galaxy10_DECals-dataset-07910,1,0
Galaxy10_DECals-dataset-07911,1,0
Galaxy10_DECals-dataset-07912,1,3
Galaxy10_DECals-dataset-07913,1,0
Galaxy10_DECals-dataset-07914,1,2
Galaxy10_DECals-dataset-07915,1,2
Galaxy10_DECals-dataset-07916,1,2
Galaxy10_DECals-dataset-07917,1,0
Galaxy10_DECals-dataset-07918,1,2
Galaxy10_DECals-dataset-07919,1,2
Galaxy10_DECals-dataset-07920,1,3
Galaxy10_DECals-dataset-07921,1,2
Galaxy10_DECals-dataset-07922,1,3
Galaxy10_DECals-dataset-07923,1,3
Galaxy10_DECals-dataset-07924,1,3
Galaxy10_DECals-dataset-07925,1,0
Galaxy10_DECals-dataset-07926,1,0
Galaxy10_DECals-dataset-07927,1,3
Galaxy10_DECals-dataset-07928,1,3
Galaxy10_DECals-dataset-07929,1,3
Galaxy10_DECals-dataset-07930,1,3
Galaxy10_DECals-dataset-07931,1,2
Galaxy10_DECals-dataset-07932,1,0
Galaxy10_DECals-dataset-07933,1,0
Galaxy10_DECals-dataset-07934,1,3
Galaxy10_DECals-dataset-07935,1,3
Galaxy10_DECals-dataset-07936,1,3
Galaxy10_DECals-dataset-07937,1,3
Galaxy10_DECals-dataset-07938,1,3
Galaxy10_DECals-dataset-07939,1,0
Galaxy10_DECals-dataset-12492,2,3
Galaxy10_DECals-dataset-12506,2,3
Galaxy10_DECals-dataset-12519,2,3
Galaxy10_DECals-dataset-12524,2,1
Galaxy10_DECals-dataset-12534,2,0
Galaxy10_DECals-dataset-12547,2,1
Galaxy10_DECals-dataset-12549,2,0
Galaxy10_DECals-dataset-12562,2,0
Galaxy10_DECals-dataset-12571,2,3
Galaxy10_DECals-dataset-12576,2,0
Galaxy10_DECals-dataset-12584,2,0
Galaxy10_DECals-dataset-12586,2,0
Galaxy10_DECals-dataset-12590,2,3
Galaxy10_DECals-dataset-12607,2,0
Galaxy10_DECals-dataset-12611,2,0
Galaxy10_DECals-dataset-12612,2,0
Galaxy10_DECals-dataset-12616,2,0
Galaxy10_DECals-dataset-12620,2,3
Galaxy10_DECals-dataset-12621,2,0
Galaxy10_DECals-dataset-12630,2,0
Galaxy10_DECals-dataset-12632,2,0
Galaxy10_DECals-dataset-12645,2,3
Galaxy10_DECals-dataset-12666,2,3
Galaxy10_DECals-dataset-12669,2,0
Galaxy10_DECals-dataset-12682,2,1
Galaxy10_DECals-dataset-12696,2,3
Galaxy10_DECals-dataset-12701,2,0
Galaxy10_DECals-dataset-12717,2,0
Galaxy10_DECals-dataset-12724,2,3
Galaxy10_DECals-dataset-12725,2,3
Galaxy10_DECals-dataset-12731,2,0
Galaxy10_DECals-dataset-12732,2,0
Galaxy10_DECals-dataset-12736,2,0
Galaxy10_DECals-dataset-12737,2,0
Galaxy10_DECals-dataset-12739,2,0
Galaxy10_DECals-dataset-12740,2,0
Galaxy10_DECals-dataset-12771,2,0
Galaxy10_DECals-dataset-12774,2,0
Galaxy10_DECals-dataset-12777,2,3
Galaxy10_DECals-dataset-12780,2,1
Galaxy10_DECals-dataset-12782,2,0
Galaxy10_DECals-dataset-12784,2,0
Galaxy10_DECals-dataset-12786,2,1
Galaxy10_DECals-dataset-12794,2,3
Galaxy10_DECals-dataset-12797,2,0
Galaxy10_DECals-dataset-12798,2,0
Galaxy10_DECals-dataset-12803,2,0
Galaxy10_DECals-dataset-12806,2,0
Galaxy10_DECals-dataset-12809,2,0
Galaxy10_DECals-dataset-12812,2,0
Galaxy10_DECals-dataset-12815,2,0
Galaxy10_DECals-dataset-12819,2,0
Galaxy10_DECals-dataset-12820,2,1
Galaxy10_DECals-dataset-12823,2,1
Galaxy10_DECals-dataset-12825,2,0
Galaxy10_DECals-dataset-12831,2,0
Galaxy10_DECals-dataset-12834,2,3
Galaxy10_DECals-dataset-12844,2,0
Galaxy10_DECals-dataset-12845,2,0
Galaxy10_DECals-dataset-12853,2,0
Galaxy10_DECals-dataset-12856,2,0
Galaxy10_DECals-dataset-12858,2,1
Galaxy10_DECals-dataset-12859,2,0
Galaxy10_DECals-dataset-12863,2,0
Galaxy10_DECals-dataset-12864,2,0
Galaxy10_DECals-dataset-12870,2,0
Galaxy10_DECals-dataset-12873,2,0
Galaxy10_DECals-dataset-12877,2,0
Galaxy10_DECals-dataset-12878,2,3
Galaxy10_DECals-dataset-12882,2,1
Galaxy10_DECals-dataset-12884,2,0
Galaxy10_DECals-dataset-12900,2,0
Galaxy10_DECals-dataset-12908,2,0
Galaxy10_DECals-dataset-12911,2,0
