FILENAME,CLASS,SPLIT
Galaxy10_DECals-dataset-03517,0,test
Galaxy10_DECals-dataset-03518,0,test
Galaxy10_DECals-dataset-03519,0,test
Galaxy10_DECals-dataset-03520,0,test
Galaxy10_DECals-dataset-03521,0,test
Galaxy10_DECals-dataset-03522,0,test
Galaxy10_DECals-dataset-03523,0,test
Galaxy10_DECals-dataset-03524,0,test
Galaxy10_DECals-dataset-03525,0,test
Galaxy10_DECals-dataset-03526,0,test
Galaxy10_DECals-dataset-03527,0,test
Galaxy10_DECals-dataset-03528,0,test
Galaxy10_DECals-dataset-03529,0,test
Galaxy10_DECals-dataset-03530,0,test
Galaxy10_DECals-dataset-03531,0,test
Galaxy10_DECals-dataset-03532,0,test
Galaxy10_DECals-dataset-03533,0,test
Galaxy10_DECals-dataset-03534,0,test
Galaxy10_DECals-dataset-03535,0,test
Galaxy10_DECals-dataset-03536,0,test
Galaxy10_DECals-dataset-03537,0,test
Galaxy10_DECals-dataset-03538,0,test
Galaxy10_DECals-dataset-03539,0,test
Galaxy10_DECals-dataset-03540,0,test
Galaxy10_DECals-dataset-03541,0,test
Galaxy10_DECals-dataset-03542,0,test
Galaxy10_DECals-dataset-03543,0,test
Galaxy10_DECals-dataset-03544,0,test
Galaxy10_DECals-dataset-03545,0,test
Galaxy10_DECals-dataset-03546,0,test
Galaxy10_DECals-dataset-03547,0,test
Galaxy10_DECals-dataset-03548,0,test
Galaxy10_DECals-dataset-03549,0,test
Galaxy10_DECals-dataset-03550,0,test
Galaxy10_DECals-dataset-03551,0,test
Galaxy10_DECals-dataset-03552,0,test
Galaxy10_DECals-dataset-03553,0,test
Galaxy10_DECals-dataset-03554,0,test
Galaxy10_DECals-dataset-03555,0,test
Galaxy10_DECals-dataset-03556,0,test
Galaxy10_DECals-dataset-03557,0,test
Galaxy10_DECals-dataset-03558,0,test
Galaxy10_DECals-dataset-03559,0,test
Galaxy10_DECals-dataset-03560,0,test
Galaxy10_DECals-dataset-03561,0,test
Galaxy10_DECals-dataset-03562,0,test
Galaxy10_DECals-dataset-03563,0,test
Galaxy10_DECals-dataset-03564,0,test
Galaxy10_DECals-dataset-03565,0,test
Galaxy10_DECals-dataset-03566,0,test
Galaxy10_DECals-dataset-03567,0,test
Galaxy10_DECals-dataset-03568,0,test
Galaxy10_DECals-dataset-03569,0,test
Galaxy10_DECals-dataset-03570,0,test
Galaxy10_DECals-dataset-03571,0,test
Galaxy10_DECals-dataset-03572,0,test
Galaxy10_DECals-dataset-03573,0,test
Galaxy10_DECals-dataset-03574,0,test
Galaxy10_DECals-dataset-03575,0,test
Galaxy10_DECals-dataset-03576,0,test
Galaxy10_DECals-dataset-03577,0,test
Galaxy10_DECals-dataset-03578,0,test
Galaxy10_DECals-dataset-03579,0,test
Galaxy10_DECals-dataset-03580,0,test
Galaxy10_DECals-dataset-03581,0,test
Galaxy10_DECals-dataset-03582,0,test
Galaxy10_DECals-dataset-03583,0,test
Galaxy10_DECals-dataset-03584,0,test
Galaxy10_DECals-dataset-03585,0,test
Galaxy10_DECals-dataset-03586,0,test
Galaxy10_DECals-dataset-03587,0,test
Galaxy10_DECals-dataset-03588,0,test
Galaxy10_DECals-dataset-03589,0,test
Galaxy10_DECals-dataset-03590,0,test
Galaxy10_DECals-dataset-03591,0,test
Galaxy10_DECals-dataset-03592,0,test
Galaxy10_DECals-dataset-03593,0,test
Galaxy10_DECals-dataset-03594,0,test
Galaxy10_DECals-dataset-03595,0,test
Galaxy10_DECals-dataset-03596,0,test
Galaxy10_DECals-dataset-03597,0,test
Galaxy10_DECals-dataset-03598,0,test
Galaxy10_DECals-dataset-03599,0,test
Galaxy10_DECals-dataset-03600,0,test
Galaxy10_DECals-dataset-03601,0,test
Galaxy10_DECals-dataset-03602,0,test
Galaxy10_DECals-dataset-03603,0,test
Galaxy10_DECals-dataset-03604,0,test
Galaxy10_DECals-dataset-03605,0,test
Galaxy10_DECals-dataset-03606,0,test
Galaxy10_DECals-dataset-03607,0,test
Galaxy10_DECals-dataset-03608,0,test
Galaxy10_DECals-dataset-03609,0,test
Galaxy10_DECals-dataset-03610,0,test
Galaxy10_DECals-dataset-03611,0,test
Galaxy10_DECals-dataset-03612,0,test
Galaxy10_DECals-dataset-03613,0,test
Galaxy10_DECals-dataset-03614,0,test
Galaxy10_DECals-dataset-03615,0,test
Galaxy10_DECals-dataset-03616,0,test
Galaxy10_DECals-dataset-03617,0,test
Galaxy10_DECals-dataset-03618,0,test
Galaxy10_DECals-dataset-03619,0,test
Galaxy10_DECals-dataset-03620,0,test
Galaxy10_DECals-dataset-03621,0,test
Galaxy10_DECals-dataset-03622,0,test
Galaxy10_DECals-dataset-03623,0,test
Galaxy10_DECals-dataset-03624,0,test
Galaxy10_DECals-dataset-03625,0,test
Galaxy10_DECals-dataset-03626,0,test
Galaxy10_DECals-dataset-03627,0,test
Galaxy10_DECals-dataset-03628,0,test
Galaxy10_DECals-dataset-03629,0,test
Galaxy10_DECals-dataset-03630,0,test
Galaxy10_DECals-dataset-03631,0,test
Galaxy10_DECals-dataset-03632,0,test
Galaxy10_DECals-dataset-03633,0,test
Galaxy10_DECals-dataset-03634,0,test
Galaxy10_DECals-dataset-03635,0,test
Galaxy10_DECals-dataset-03636,0,test
Galaxy10_DECals-dataset-03637,0,test
Galaxy10_DECals-dataset-03638,0,test
Galaxy10_DECals-dataset-03639,0,test
Galaxy10_DECals-dataset-03640,0,test
Galaxy10_DECals-dataset-03641,0,test
Galaxy10_DECals-dataset-03642,0,test
Galaxy10_DECals-dataset-03643,0,test
Galaxy10_DECals-dataset-03644,0,test
Galaxy10_DECals-dataset-03645,0,test
Galaxy10_DECals-dataset-03646,0,test
Galaxy10_DECals-dataset-03647,0,test
Galaxy10_DECals-dataset-03648,0,test
Galaxy10_DECals-dataset-03649,0,test
Galaxy10_DECals-dataset-03650,0,test
Galaxy10_DECals-dataset-03651,0,test
Galaxy10_DECals-dataset-03652,0,test
Galaxy10_DECals-dataset-03653,0,test
Galaxy10_DECals-dataset-03654,0,test
Galaxy10_DECals-dataset-03655,0,test
Galaxy10_DECals-dataset-03656,0,test
Galaxy10_DECals-dataset-03657,0,test
Galaxy10_DECals-dataset-03658,0,test
Galaxy10_DECals-dataset-03659,0,test
Galaxy10_DECals-dataset-03660,0,test
Galaxy10_DECals-dataset-03661,0,test
Galaxy10_DECals-dataset-03662,0,test
Galaxy10_DECals-dataset-03663,0,test
Galaxy10_DECals-dataset-03664,0,test
Galaxy10_DECals-dataset-03665,0,test
Galaxy10_DECals-dataset-03666,0,test
Galaxy10_DECals-dataset-03667,0,test
Galaxy10_DECals-dataset-03668,0,test
Galaxy10_DECals-dataset-03669,0,test
Galaxy10_DECals-dataset-03670,0,test
Galaxy10_DECals-dataset-03671,0,test
Galaxy10_DECals-dataset-03672,0,test
Galaxy10_DECals-dataset-03673,0,test
Galaxy10_DECals-dataset-03674,0,test
Galaxy10_DECals-dataset-03675,0,test
Galaxy10_DECals-dataset-03676,0,test
Galaxy10_DECals-dataset-03677,0,test
Galaxy10_DECals-dataset-03678,0,test
Galaxy10_DECals-dataset-03679,0,test
Galaxy10_DECals-dataset-03680,0,test
Galaxy10_DECals-dataset-03681,0,test
Galaxy10_DECals-dataset-03682,0,test
Galaxy10_DECals-dataset-03683,0,test
Galaxy10_DECals-dataset-03684,0,test
Galaxy10_DECals-dataset-03685,0,test
Galaxy10_DECals-dataset-03686,0,test
Galaxy10_DECals-dataset-03687,0,test
Galaxy10_DECals-dataset-03688,0,test
Galaxy10_DECals-dataset-03689,0,test
Galaxy10_DECals-dataset-03690,0,test
Galaxy10_DECals-dataset-03691,0,test
Galaxy10_DECals-dataset-03692,0,test
Galaxy10_DECals-dataset-03693,0,test
Galaxy10_DECals-dataset-03694,0,test
Galaxy10_DECals-dataset-03695,0,test
Galaxy10_DECals-dataset-03696,0,test
Galaxy10_DECals-dataset-03697,0,test
Galaxy10_DECals-dataset-03698,0,test
Galaxy10_DECals-dataset-03699,0,test
Galaxy10_DECals-dataset-03700,0,test
Galaxy10_DECals-dataset-03701,0,test
Galaxy10_DECals-dataset-03702,0,test
Galaxy10_DECals-dataset-03703,0,test
Galaxy10_DECals-dataset-03704,0,test
Galaxy10_DECals-dataset-03705,0,test
Galaxy10_DECals-dataset-03706,0,test
Galaxy10_DECals-dataset-03707,0,test
Galaxy10_DECals-dataset-03708,0,test
Galaxy10_DECals-dataset-03709,0,test
Galaxy10_DECals-dataset-03710,0,test
Galaxy10_DECals-dataset-03711,0,test
Galaxy10_DECals-dataset-03712,0,test
Galaxy10_DECals-dataset-03713,0,test
Galaxy10_DECals-dataset-03714,0,test
Galaxy10_DECals-dataset-03715,0,test
Galaxy10_DECals-dataset-03716,0,test
Galaxy10_DECals-dataset-03717,0,test
Galaxy10_DECals-dataset-03718,0,test
Galaxy10_DECals-dataset-03719,0,test
Galaxy10_DECals-dataset-03720,0,test
Galaxy10_DECals-dataset-03721,0,test
Galaxy10_DECals-dataset-03722,0,test
Galaxy10_DECals-dataset-03723,0,test
Galaxy10_DECals-dataset-03724,0,test
Galaxy10_DECals-dataset-03725,0,test
Galaxy10_DECals-dataset-03726,0,test
Galaxy10_DECals-dataset-03727,0,test
Galaxy10_DECals-dataset-03728,0,test
Galaxy10_DECals-dataset-03729,0,test
Galaxy10_DECals-dataset-03730,0,test
Galaxy10_DECals-dataset-03731,0,test
Galaxy10_DECals-dataset-03732,0,test
Galaxy10_DECals-dataset-03733,0,test
Galaxy10_DECals-dataset-03734,0,test
Galaxy10_DECals-dataset-03735,0,test
Galaxy10_DECals-dataset-03736,0,test
Galaxy10_DECals-dataset-03737,0,test
Galaxy10_DECals-dataset-03738,0,test
Galaxy10_DECals-dataset-03739,0,test
Galaxy10_DECals-dataset-03740,0,test
Galaxy10_DECals-dataset-03741,0,test
Galaxy10_DECals-dataset-03742,0,test
Galaxy10_DECals-dataset-03743,0,test
Galaxy10_DECals-dataset-03744,0,test
Galaxy10_DECals-dataset-03745,0,test
Galaxy10_DECals-dataset-03746,0,test
Galaxy10_DECals-dataset-03747,0,test
Galaxy10_DECals-dataset-03748,0,test
Galaxy10_DECals-dataset-03749,0,test
Galaxy10_DECals-dataset-03750,0,test
Galaxy10_DECals-dataset-03751,0,test
Galaxy10_DECals-dataset-03752,0,test
Galaxy10_DECals-dataset-03753,0,test
Galaxy10_DECals-dataset-03754,0,test
Galaxy10_DECals-dataset-03755,0,test
Galaxy10_DECals-dataset-03756,0,test
Galaxy10_DECals-dataset-03757,0,test
Galaxy10_DECals-dataset-03758,0,test
Galaxy10_DECals-dataset-03759,0,test
Galaxy10_DECals-dataset-03760,0,test
Galaxy10_DECals-dataset-03761,0,test
Galaxy10_DECals-dataset-03762,0,test
Galaxy10_DECals-dataset-03763,0,test
Galaxy10_DECals-dataset-03764,0,test
Galaxy10_DECals-dataset-03765,0,test
Galaxy10_DECals-dataset-03766,0,test
Galaxy10_DECals-dataset-03767,0,test
Galaxy10_DECals-dataset-03768,0,test
Galaxy10_DECals-dataset-03769,0,test
Galaxy10_DECals-dataset-03770,0,test
Galaxy10_DECals-dataset-03771,0,test
Galaxy10_DECals-dataset-03772,0,test
Galaxy10_DECals-dataset-03773,0,test
Galaxy10_DECals-dataset-03774,0,test
Galaxy10_DECals-dataset-03775,0,test
Galaxy10_DECals-dataset-03776,0,test
Galaxy10_DECals-dataset-03777,0,test
Galaxy10_DECals-dataset-03778,0,test
Galaxy10_DECals-dataset-03779,0,test
Galaxy10_DECals-dataset-03780,0,test
Galaxy10_DECals-dataset-03781,0,test
Galaxy10_DECals-dataset-03782,0,test
Galaxy10_DECals-dataset-03783,0,test
Galaxy10_DECals-dataset-03784,0,test
Galaxy10_DECals-dataset-03785,0,test
Galaxy10_DECals-dataset-03786,0,test
Galaxy10_DECals-dataset-03787,0,test
Galaxy10_DECals-dataset-03788,0,test
Galaxy10_DECals-dataset-03789,0,test
Galaxy10_DECals-dataset-03790,0,test
Galaxy10_DECals-dataset-03791,0,test
Galaxy10_DECals-dataset-03792,0,test
Galaxy10_DECals-dataset-03793,0,test
Galaxy10_DECals-dataset-03794,0,test
Galaxy10_DECals-dataset-03795,0,test
Galaxy10_DECals-dataset-03796,0,test
Galaxy10_DECals-dataset-03797,0,test
Galaxy10_DECals-dataset-03798,0,test
Galaxy10_DECals-dataset-03799,0,test
Galaxy10_DECals-dataset-03800,0,test
Galaxy10_DECals-dataset-03801,0,test
Galaxy10_DECals-dataset-03802,0,test
Galaxy10_DECals-dataset-03803,0,test
Galaxy10_DECals-dataset-03804,0,test
Galaxy10_DECals-dataset-03805,0,test
Galaxy10_DECals-dataset-03806,0,test
Galaxy10_DECals-dataset-03807,0,test
Galaxy10_DECals-dataset-03808,0,test
Galaxy10_DECals-dataset-03809,0,test
Galaxy10_DECals-dataset-03810,0,test
Galaxy10_DECals-dataset-03811,0,test
Galaxy10_DECals-dataset-03812,0,test
Galaxy10_DECals-dataset-03813,0,test
Galaxy10_DECals-dataset-03814,0,test
Galaxy10_DECals-dataset-03815,0,test
Galaxy10_DECals-dataset-03816,0,test
Galaxy10_DECals-dataset-03817,0,test
Galaxy10_DECals-dataset-03818,0,test
Galaxy10_DECals-dataset-03819,0,test
Galaxy10_DECals-dataset-03820,0,test
Galaxy10_DECals-dataset-03821,0,test
Galaxy10_DECals-dataset-03822,0,test
Galaxy10_DECals-dataset-03823,0,test
Galaxy10_DECals-dataset-03824,0,test
Galaxy10_DECals-dataset-03825,0,test
Galaxy10_DECals-dataset-03826,0,test
Galaxy10_DECals-dataset-03827,0,test
Galaxy10_DECals-dataset-03828,0,test
Galaxy10_DECals-dataset-03829,0,test
Galaxy10_DECals-dataset-03830,0,test
Galaxy10_DECals-dataset-03831,0,test
Galaxy10_DECals-dataset-03832,0,test
Galaxy10_DECals-dataset-03833,0,test
Galaxy10_DECals-dataset-03834,0,test
Galaxy10_DECals-dataset-03835,0,test
Galaxy10_DECals-dataset-03836,0,test
Galaxy10_DECals-dataset-03837,0,test
Galaxy10_DECals-dataset-03838,0,test
Galaxy10_DECals-dataset-03839,0,test
Galaxy10_DECals-dataset-03840,0,test
Galaxy10_DECals-dataset-03841,0,test
Galaxy10_DECals-dataset-03842,0,test
Galaxy10_DECals-dataset-03843,0,test
Galaxy10_DECals-dataset-03844,0,test
Galaxy10_DECals-dataset-03845,0,test
Galaxy10_DECals-dataset-03846,0,test
Galaxy10_DECals-dataset-03847,0,test
Galaxy10_DECals-dataset-03848,0,test
Galaxy10_DECals-dataset-03849,0,test
Galaxy10_DECals-dataset-03850,0,test
Galaxy10_DECals-dataset-03851,0,test
Galaxy10_DECals-dataset-03852,0,test
Galaxy10_DECals-dataset-03853,0,test
Galaxy10_DECals-dataset-03854,0,test
Galaxy10_DECals-dataset-03855,0,test
Galaxy10_DECals-dataset-03856,0,test
Galaxy10_DECals-dataset-03857,0,test
Galaxy10_DECals-dataset-03858,0,test
Galaxy10_DECals-dataset-03859,0,test
Galaxy10_DECals-dataset-03860,0,test
Galaxy10_DECals-dataset-03861,0,test
Galaxy10_DECals-dataset-03862,0,test
Galaxy10_DECals-dataset-03863,0,test
Galaxy10_DECals-dataset-03864,0,test
Galaxy10_DECals-dataset-03865,0,test
Galaxy10_DECals-dataset-03866,0,test
Galaxy10_DECals-dataset-03867,0,test
Galaxy10_DECals-dataset-03868,0,test
Galaxy10_DECals-dataset-03869,0,test
Galaxy10_DECals-dataset-03870,0,test
Galaxy10_DECals-dataset-03871,0,test
Galaxy10_DECals-dataset-03872,0,test
Galaxy10_DECals-dataset-03873,0,test
Galaxy10_DECals-dataset-03874,0,test
Galaxy10_DECals-dataset-03875,0,test
Galaxy10_DECals-dataset-03876,0,test
Galaxy10_DECals-dataset-03877,0,test
Galaxy10_DECals-dataset-03878,0,test
Galaxy10_DECals-dataset-03879,0,test
Galaxy10_DECals-dataset-03880,0,test
Galaxy10_DECals-dataset-03881,0,test
Galaxy10_DECals-dataset-03882,0,test
Galaxy10_DECals-dataset-03883,0,test
Galaxy10_DECals-dataset-03884,0,test
Galaxy10_DECals-dataset-03885,0,test
Galaxy10_DECals-dataset-03886,0,test
Galaxy10_DECals-dataset-03887,0,test
Galaxy10_DECals-dataset-03888,0,test
Galaxy10_DECals-dataset-03889,0,test
Galaxy10_DECals-dataset-03890,0,test
Galaxy10_DECals-dataset-03891,0,test
Galaxy10_DECals-dataset-03892,0,test
Galaxy10_DECals-dataset-03893,0,test
Galaxy10_DECals-dataset-03894,0,test
Galaxy10_DECals-dataset-03895,0,test
Galaxy10_DECals-dataset-03896,0,test
Galaxy10_DECals-dataset-03897,0,test
Galaxy10_DECals-dataset-03898,0,test
Galaxy10_DECals-dataset-03899,0,test
Galaxy10_DECals-dataset-03900,0,test
Galaxy10_DECals-dataset-03901,0,test
Galaxy10_DECals-dataset-03902,0,test
Galaxy10_DECals-dataset-03903,0,test
Galaxy10_DECals-dataset-03904,0,test
Galaxy10_DECals-dataset-03905,0,test
Galaxy10_DECals-dataset-03906,0,test
Galaxy10_DECals-dataset-03907,0,test
Galaxy10_DECals-dataset-03908,0,test
Galaxy10_DECals-dataset-03909,0,test
Galaxy10_DECals-dataset-03910,0,test
Galaxy10_DECals-dataset-03911,0,test
Galaxy10_DECals-dataset-03912,0,test
Galaxy10_DECals-dataset-03913,0,test
Galaxy10_DECals-dataset-03914,0,test
Galaxy10_DECals-dataset-03915,0,test
Galaxy10_DECals-dataset-03916,0,test
Galaxy10_DECals-dataset-03917,0,test
Galaxy10_DECals-dataset-03918,0,test
Galaxy10_DECals-dataset-03919,0,test
Galaxy10_DECals-dataset-03920,0,test
Galaxy10_DECals-dataset-03921,0,test
Galaxy10_DECals-dataset-03922,0,test
Galaxy10_DECals-dataset-03923,0,test
Galaxy10_DECals-dataset-03924,0,test
Galaxy10_DECals-dataset-03925,0,test
Galaxy10_DECals-dataset-03926,0,test
Galaxy10_DECals-dataset-03927,0,test
Galaxy10_DECals-dataset-03928,0,test
Galaxy10_DECals-dataset-03929,0,test
Galaxy10_DECals-dataset-03930,0,test
Galaxy10_DECals-dataset-03931,0,test
Galaxy10_DECals-dataset-03932,0,test
Galaxy10_DECals-dataset-03933,0,test
Galaxy10_DECals-dataset-03934,0,test
Galaxy10_DECals-dataset-03935,0,test
Galaxy10_DECals-dataset-03936,0,test
Galaxy10_DECals-dataset-03937,0,test
Galaxy10_DECals-dataset-03938,0,test
Galaxy10_DECals-dataset-03939,0,test
Galaxy10_DECals-dataset-03940,0,test
Galaxy10_DECals-dataset-03941,0,test
Galaxy10_DECals-dataset-03942,0,test
Galaxy10_DECals-dataset-03943,0,test
Galaxy10_DECals-dataset-03944,0,test
Galaxy10_DECals-dataset-03945,0,test
Galaxy10_DECals-dataset-03946,0,test
Galaxy10_DECals-dataset-03947,0,test
Galaxy10_DECals-dataset-03948,0,test
Galaxy10_DECals-dataset-03949,0,test
Galaxy10_DECals-dataset-03950,0,test
Galaxy10_DECals-dataset-03951,0,test
Galaxy10_DECals-dataset-03952,0,test
Galaxy10_DECals-dataset-03953,0,test
Galaxy10_DECals-dataset-03954,0,test
Galaxy10_DECals-dataset-03955,0,test
Galaxy10_DECals-dataset-03956,0,test
Galaxy10_DECals-dataset-03957,0,test
Galaxy10_DECals-dataset-03958,0,test
Galaxy10_DECals-dataset-03959,0,test
Galaxy10_DECals-dataset-03960,0,test
Galaxy10_DECals-dataset-03961,0,test
Galaxy10_DECals-dataset-03962,0,test
Galaxy10_DECals-dataset-03963,0,test
Galaxy10_DECals-dataset-03964,0,test
Galaxy10_DECals-dataset-03965,0,test
Galaxy10_DECals-dataset-03966,0,test
Galaxy10_DECals-dataset-03967,0,test
Galaxy10_DECals-dataset-03968,0,test
Galaxy10_DECals-dataset-03969,0,test
Galaxy10_DECals-dataset-03970,0,test
Galaxy10_DECals-dataset-03971,0,test
Galaxy10_DECals-dataset-03972,0,test
Galaxy10_DECals-dataset-03973,0,test
Galaxy10_DECals-dataset-03974,0,test
Galaxy10_DECals-dataset-03975,0,test
Galaxy10_DECals-dataset-03976,0,test
Galaxy10_DECals-dataset-03977,0,test
Galaxy10_DECals-dataset-03978,0,test
Galaxy10_DECals-dataset-03979,0,test
Galaxy10_DECals-dataset-03980,0,test
Galaxy10_DECals-dataset-03981,0,test
Galaxy10_DECals-dataset-03982,0,test
Galaxy10_DECals-dataset-03983,0,test
Galaxy10_DECals-dataset-03984,0,test
Galaxy10_DECals-dataset-03985,0,test
Galaxy10_DECals-dataset-03986,0,test
Galaxy10_DECals-dataset-03987,0,test
Galaxy10_DECals-dataset-03988,0,test
Galaxy10_DECals-dataset-03989,0,test
Galaxy10_DECals-dataset-03990,0,test
Galaxy10_DECals-dataset-03991,0,test
Galaxy10_DECals-dataset-03992,0,test
Galaxy10_DECals-dataset-03993,0,test
Galaxy10_DECals-dataset-03994,0,test
Galaxy10_DECals-dataset-03995,0,test
Galaxy10_DECals-dataset-03996,0,test
Galaxy10_DECals-dataset-03997,0,test
Galaxy10_DECals-dataset-03998,0,test
Galaxy10_DECals-dataset-03999,0,test
Galaxy10_DECals-dataset-04000,0,test
Galaxy10_DECals-dataset-04001,0,test
Galaxy10_DECals-dataset-04002,0,test
Galaxy10_DECals-dataset-04003,0,test
Galaxy10_DECals-dataset-04004,0,test
Galaxy10_DECals-dataset-04005,0,test
Galaxy10_DECals-dataset-04006,0,test
Galaxy10_DECals-dataset-04007,0,test
Galaxy10_DECals-dataset-04008,0,test
Galaxy10_DECals-dataset-04009,0,test
Galaxy10_DECals-dataset-04010,0,test
Galaxy10_DECals-dataset-04011,0,test
Galaxy10_DECals-dataset-04012,0,test
Galaxy10_DECals-dataset-04013,0,test
Galaxy10_DECals-dataset-04014,0,test
Galaxy10_DECals-dataset-04015,0,test
Galaxy10_DECals-dataset-04016,0,test
Galaxy10_DECals-dataset-04017,0,test
Galaxy10_DECals-dataset-04018,0,test
Galaxy10_DECals-dataset-04019,0,test
Galaxy10_DECals-dataset-04020,0,test
Galaxy10_DECals-dataset-04021,0,test
Galaxy10_DECals-dataset-04022,0,test
Galaxy10_DECals-dataset-04023,0,test
Galaxy10_DECals-dataset-04024,0,test
Galaxy10_DECals-dataset-04025,0,test
Galaxy10_DECals-dataset-04026,0,test
Galaxy10_DECals-dataset-04027,0,test
Galaxy10_DECals-dataset-04028,0,test
Galaxy10_DECals-dataset-04029,0,test
Galaxy10_DECals-dataset-04030,0,test
Galaxy10_DECals-dataset-04031,0,test
Galaxy10_DECals-dataset-04032,0,test
Galaxy10_DECals-dataset-04033,0,test
Galaxy10_DECals-dataset-04034,0,test
Galaxy10_DECals-dataset-04035,0,test
Galaxy10_DECals-dataset-04036,0,test
Galaxy10_DECals-dataset-04037,0,test
Galaxy10_DECals-dataset-04038,0,test
Galaxy10_DECals-dataset-04039,0,test
Galaxy10_DECals-dataset-04040,0,test
Galaxy10_DECals-dataset-04041,0,test
Galaxy10_DECals-dataset-04042,0,test
Galaxy10_DECals-dataset-04043,0,test
Galaxy10_DECals-dataset-04044,0,test
Galaxy10_DECals-dataset-04045,0,test
Galaxy10_DECals-dataset-04046,0,test
Galaxy10_DECals-dataset-04047,0,test
Galaxy10_DECals-dataset-04048,0,test
Galaxy10_DECals-dataset-04049,0,test
Galaxy10_DECals-dataset-04050,0,test
Galaxy10_DECals-dataset-04051,0,test
Galaxy10_DECals-dataset-04052,0,test
Galaxy10_DECals-dataset-04053,0,test
Galaxy10_DECals-dataset-04054,0,test
Galaxy10_DECals-dataset-04055,0,test
Galaxy10_DECals-dataset-04056,0,test
Galaxy10_DECals-dataset-04057,0,test
Galaxy10_DECals-dataset-04058,0,test
Galaxy10_DECals-dataset-04059,0,test
Galaxy10_DECals-dataset-04060,0,test
Galaxy10_DECals-dataset-04061,0,test
Galaxy10_DECals-dataset-04062,0,test
Galaxy10_DECals-dataset-04063,0,test
Galaxy10_DECals-dataset-04064,0,test
Galaxy10_DECals-dataset-04065,0,test
Galaxy10_DECals-dataset-04066,0,test
Galaxy10_DECals-dataset-04067,0,test
Galaxy10_DECals-dataset-04068,0,test
Galaxy10_DECals-dataset-04069,0,test
Galaxy10_DECals-dataset-04070,0,test
Galaxy10_DECals-dataset-04071,0,test
Galaxy10_DECals-dataset-04072,0,test
Galaxy10_DECals-dataset-04073,0,test
Galaxy10_DECals-dataset-04074,0,test
Galaxy10_DECals-dataset-04075,0,test
Galaxy10_DECals-dataset-04076,0,test
Galaxy10_DECals-dataset-04077,0,test
Galaxy10_DECals-dataset-04078,0,test
Galaxy10_DECals-dataset-04079,0,test
Galaxy10_DECals-dataset-04080,0,test
Galaxy10_DECals-dataset-04081,0,test
Galaxy10_DECals-dataset-04082,0,test
Galaxy10_DECals-dataset-04083,0,test
Galaxy10_DECals-dataset-04084,0,test
Galaxy10_DECals-dataset-04085,0,test
Galaxy10_DECals-dataset-04086,0,test
Galaxy10_DECals-dataset-04087,0,test
Galaxy10_DECals-dataset-04088,0,test
Galaxy10_DECals-dataset-04089,0,test
Galaxy10_DECals-dataset-04090,0,test
Galaxy10_DECals-dataset-04091,0,test
Galaxy10_DECals-dataset-04092,0,test
Galaxy10_DECals-dataset-04093,0,test
Galaxy10_DECals-dataset-04094,0,test
Galaxy10_DECals-dataset-04095,0,test
Galaxy10_DECals-dataset-04096,0,test
Galaxy10_DECals-dataset-04097,0,test
Galaxy10_DECals-dataset-04098,0,test
Galaxy10_DECals-dataset-04099,0,test
Galaxy10_DECals-dataset-04100,0,test
Galaxy10_DECals-dataset-04101,0,test
Galaxy10_DECals-dataset-04102,0,test
Galaxy10_DECals-dataset-04103,0,test
Galaxy10_DECals-dataset-04104,0,test
Galaxy10_DECals-dataset-04105,0,test
Galaxy10_DECals-dataset-04106,0,test
Galaxy10_DECals-dataset-04107,0,test
Galaxy10_DECals-dataset-04108,0,test
Galaxy10_DECals-dataset-04109,0,test
Galaxy10_DECals-dataset-04110,0,test
Galaxy10_DECals-dataset-04111,0,test
Galaxy10_DECals-dataset-04112,0,test
Galaxy10_DECals-dataset-04113,0,test
Galaxy10_DECals-dataset-04114,0,test
Galaxy10_DECals-dataset-04115,0,test
Galaxy10_DECals-dataset-04116,0,test
Galaxy10_DECals-dataset-04117,0,test
Galaxy10_DECals-dataset-04118,0,test
Galaxy10_DECals-dataset-04119,0,test
Galaxy10_DECals-dataset-04120,0,test
Galaxy10_DECals-dataset-04121,0,test
Galaxy10_DECals-dataset-04122,0,test
Galaxy10_DECals-dataset-04123,0,test
Galaxy10_DECals-dataset-04124,0,test
Galaxy10_DECals-dataset-04125,0,test
Galaxy10_DECals-dataset-04126,0,test
Galaxy10_DECals-dataset-04127,0,test
Galaxy10_DECals-dataset-04128,0,test
Galaxy10_DECals-dataset-04129,0,test
Galaxy10_DECals-dataset-04130,0,test
Galaxy10_DECals-dataset-04131,0,test
Galaxy10_DECals-dataset-04132,0,test
Galaxy10_DECals-dataset-04133,0,test
Galaxy10_DECals-dataset-04134,0,test
Galaxy10_DECals-dataset-04135,0,test
Galaxy10_DECals-dataset-04136,0,test
Galaxy10_DECals-dataset-04137,0,test
Galaxy10_DECals-dataset-04138,0,test
Galaxy10_DECals-dataset-04139,0,test
Galaxy10_DECals-dataset-04140,0,test
Galaxy10_DECals-dataset-04141,0,test
Galaxy10_DECals-dataset-04142,0,test
Galaxy10_DECals-dataset-04143,0,test
Galaxy10_DECals-dataset-04144,0,test
Galaxy10_DECals-dataset-04145,0,test
Galaxy10_DECals-dataset-04146,0,test
Galaxy10_DECals-dataset-04147,0,test
Galaxy10_DECals-dataset-04148,0,test
Galaxy10_DECals-dataset-04149,0,test
Galaxy10_DECals-dataset-04150,0,test
Galaxy10_DECals-dataset-04151,0,test
