FILENAME,CLASS,SPLIT
Galaxy10_DECals-dataset-05305,1,test
Galaxy10_DECals-dataset-05306,1,test
Galaxy10_DECals-dataset-05307,1,test
Galaxy10_DECals-dataset-05308,1,test
Galaxy10_DECals-dataset-05309,1,test
Galaxy10_DECals-dataset-05310,1,test
Galaxy10_DECals-dataset-05311,1,test
Galaxy10_DECals-dataset-05312,1,test
Galaxy10_DECals-dataset-05313,1,test
Galaxy10_DECals-dataset-05314,1,test
Galaxy10_DECals-dataset-05315,1,test
Galaxy10_DECals-dataset-05316,1,test
Galaxy10_DECals-dataset-05317,1,test
Galaxy10_DECals-dataset-05318,1,test
Galaxy10_DECals-dataset-05319,1,test
Galaxy10_DECals-dataset-05320,1,test
Galaxy10_DECals-dataset-05321,1,test
Galaxy10_DECals-dataset-05322,1,test
Galaxy10_DECals-dataset-05323,1,test
Galaxy10_DECals-dataset-05324,1,test
Galaxy10_DECals-dataset-05325,1,test
Galaxy10_DECals-dataset-05326,1,test
Galaxy10_DECals-dataset-05327,1,test
Galaxy10_DECals-dataset-05328,1,test
Galaxy10_DECals-dataset-05329,1,test
Galaxy10_DECals-dataset-05330,1,test
Galaxy10_DECals-dataset-05331,1,test
Galaxy10_DECals-dataset-05332,1,test
Galaxy10_DECals-dataset-05333,1,test
Galaxy10_DECals-dataset-05334,1,test
Galaxy10_DECals-dataset-05335,1,test
Galaxy10_DECals-dataset-05336,1,test
Galaxy10_DECals-dataset-05337,1,test
Galaxy10_DECals-dataset-05338,1,test
Galaxy10_DECals-dataset-05339,1,test
Galaxy10_DECals-dataset-05340,1,test
Galaxy10_DECals-dataset-05341,1,test
Galaxy10_DECals-dataset-05342,1,test
Galaxy10_DECals-dataset-05343,1,test
Galaxy10_DECals-dataset-05344,1,test
Galaxy10_DECals-dataset-05345,1,test
Galaxy10_DECals-dataset-05346,1,test
Galaxy10_DECals-dataset-05347,1,test
Galaxy10_DECals-dataset-05348,1,test
Galaxy10_DECals-dataset-05349,1,test
Galaxy10_DECals-dataset-05350,1,test
Galaxy10_DECals-dataset-05351,1,test
Galaxy10_DECals-dataset-05352,1,test
Galaxy10_DECals-dataset-05353,1,test
Galaxy10_DECals-dataset-05354,1,test
Galaxy10_DECals-dataset-05355,1,test
Galaxy10_DECals-dataset-05356,1,test
Galaxy10_DECals-dataset-05357,1,test
Galaxy10_DECals-dataset-05358,1,test
Galaxy10_DECals-dataset-05359,1,test
Galaxy10_DECals-dataset-05360,1,test
Galaxy10_DECals-dataset-05361,1,test
Galaxy10_DECals-dataset-05362,1,test
Galaxy10_DECals-dataset-05363,1,test
Galaxy10_DECals-dataset-05364,1,test
Galaxy10_DECals-dataset-05365,1,test
Galaxy10_DECals-dataset-05366,1,test
Galaxy10_DECals-dataset-05367,1,test
Galaxy10_DECals-dataset-05368,1,test
Galaxy10_DECals-dataset-05369,1,test
Galaxy10_DECals-dataset-05370,1,test
Galaxy10_DECals-dataset-05371,1,test
Galaxy10_DECals-dataset-05372,1,test
Galaxy10_DECals-dataset-05373,1,test
Galaxy10_DECals-dataset-05374,1,test
Galaxy10_DECals-dataset-05375,1,test
Galaxy10_DECals-dataset-05376,1,test
Galaxy10_DECals-dataset-05377,1,test
Galaxy10_DECals-dataset-05378,1,test
Galaxy10_DECals-dataset-05379,1,test
Galaxy10_DECals-dataset-05380,1,test
Galaxy10_DECals-dataset-05381,1,test
Galaxy10_DECals-dataset-05382,1,test
Galaxy10_DECals-dataset-05383,1,test
Galaxy10_DECals-dataset-05384,1,test
Galaxy10_DECals-dataset-05385,1,test
Galaxy10_DECals-dataset-05386,1,test
Galaxy10_DECals-dataset-05387,1,test
Galaxy10_DECals-dataset-05388,1,test
Galaxy10_DECals-dataset-05389,1,test
Galaxy10_DECals-dataset-05390,1,test
Galaxy10_DECals-dataset-05391,1,test
Galaxy10_DECals-dataset-05392,1,test
Galaxy10_DECals-dataset-05393,1,test
Galaxy10_DECals-dataset-05394,1,test
Galaxy10_DECals-dataset-05395,1,test
Galaxy10_DECals-dataset-05396,1,test
Galaxy10_DECals-dataset-05397,1,test
Galaxy10_DECals-dataset-05398,1,test
Galaxy10_DECals-dataset-05399,1,test
Galaxy10_DECals-dataset-05400,1,test
Galaxy10_DECals-dataset-05401,1,test
Galaxy10_DECals-dataset-05402,1,test
Galaxy10_DECals-dataset-05403,1,test
Galaxy10_DECals-dataset-05404,1,test
Galaxy10_DECals-dataset-05405,1,test
Galaxy10_DECals-dataset-05406,1,test
Galaxy10_DECals-dataset-05407,1,test
Galaxy10_DECals-dataset-05408,1,test
Galaxy10_DECals-dataset-05409,1,test
Galaxy10_DECals-dataset-05410,1,test
Galaxy10_DECals-dataset-05411,1,test
Galaxy10_DECals-dataset-05412,1,test
Galaxy10_DECals-dataset-05413,1,test
Galaxy10_DECals-dataset-05414,1,test
Galaxy10_DECals-dataset-05415,1,test
Galaxy10_DECals-dataset-05416,1,test
Galaxy10_DECals-dataset-05417,1,test
Galaxy10_DECals-dataset-05418,1,test
Galaxy10_DECals-dataset-05419,1,test
Galaxy10_DECals-dataset-05420,1,test
Galaxy10_DECals-dataset-05421,1,test
Galaxy10_DECals-dataset-05422,1,test
Galaxy10_DECals-dataset-05423,1,test
Galaxy10_DECals-dataset-05424,1,test
Galaxy10_DECals-dataset-05425,1,test
Galaxy10_DECals-dataset-05426,1,test
Galaxy10_DECals-dataset-05427,1,test
Galaxy10_DECals-dataset-05428,1,test
Galaxy10_DECals-dataset-05429,1,test
Galaxy10_DECals-dataset-05430,1,test
Galaxy10_DECals-dataset-05431,1,test
Galaxy10_DECals-dataset-05432,1,test
Galaxy10_DECals-dataset-05433,1,test
Galaxy10_DECals-dataset-05434,1,test
Galaxy10_DECals-dataset-05435,1,test
Galaxy10_DECals-dataset-05436,1,test
Galaxy10_DECals-dataset-05437,1,test
Galaxy10_DECals-dataset-05438,1,test
Galaxy10_DECals-dataset-05439,1,test
Galaxy10_DECals-dataset-05440,1,test
Galaxy10_DECals-dataset-05441,1,test
Galaxy10_DECals-dataset-05442,1,test
Galaxy10_DECals-dataset-05443,1,test
Galaxy10_DECals-dataset-05444,1,test
Galaxy10_DECals-dataset-05445,1,test
Galaxy10_DECals-dataset-05446,1,test
Galaxy10_DECals-dataset-05447,1,test
Galaxy10_DECals-dataset-05448,1,test
Galaxy10_DECals-dataset-05449,1,test
Galaxy10_DECals-dataset-05450,1,test
Galaxy10_DECals-dataset-05451,1,test
Galaxy10_DECals-dataset-05452,1,test
Galaxy10_DECals-dataset-05453,1,test
Galaxy10_DECals-dataset-05454,1,test
Galaxy10_DECals-dataset-05455,1,test
Galaxy10_DECals-dataset-05456,1,test
Galaxy10_DECals-dataset-05457,1,test
Galaxy10_DECals-dataset-05458,1,test
Galaxy10_DECals-dataset-05459,1,test
Galaxy10_DECals-dataset-05460,1,test
Galaxy10_DECals-dataset-05461,1,test
Galaxy10_DECals-dataset-05462,1,test
Galaxy10_DECals-dataset-05463,1,test
Galaxy10_DECals-dataset-05464,1,test
Galaxy10_DECals-dataset-05465,1,test
Galaxy10_DECals-dataset-05466,1,test
Galaxy10_DECals-dataset-05467,1,test
Galaxy10_DECals-dataset-05468,1,test
Galaxy10_DECals-dataset-05469,1,test
Galaxy10_DECals-dataset-05470,1,test
Galaxy10_DECals-dataset-05471,1,test
Galaxy10_DECals-dataset-05472,1,test
Galaxy10_DECals-dataset-05473,1,test
Galaxy10_DECals-dataset-05474,1,test
Galaxy10_DECals-dataset-05475,1,test
Galaxy10_DECals-dataset-05476,1,test
Galaxy10_DECals-dataset-05477,1,test
Galaxy10_DECals-dataset-05478,1,test
Galaxy10_DECals-dataset-05479,1,test
Galaxy10_DECals-dataset-05480,1,test
Galaxy10_DECals-dataset-05481,1,test
Galaxy10_DECals-dataset-05482,1,test
Galaxy10_DECals-dataset-05483,1,test
Galaxy10_DECals-dataset-05484,1,test
Galaxy10_DECals-dataset-05485,1,test
Galaxy10_DECals-dataset-05486,1,test
Galaxy10_DECals-dataset-05487,1,test
Galaxy10_DECals-dataset-05488,1,test
Galaxy10_DECals-dataset-05489,1,test
Galaxy10_DECals-dataset-05490,1,test
Galaxy10_DECals-dataset-05491,1,test
Galaxy10_DECals-dataset-05492,1,test
Galaxy10_DECals-dataset-05493,1,test
Galaxy10_DECals-dataset-05494,1,test
Galaxy10_DECals-dataset-05495,1,test
Galaxy10_DECals-dataset-05496,1,test
Galaxy10_DECals-dataset-05497,1,test
Galaxy10_DECals-dataset-05498,1,test
Galaxy10_DECals-dataset-05499,1,test
Galaxy10_DECals-dataset-05500,1,test
Galaxy10_DECals-dataset-05501,1,test
Galaxy10_DECals-dataset-05502,1,test
Galaxy10_DECals-dataset-05503,1,test
Galaxy10_DECals-dataset-05504,1,test
Galaxy10_DECals-dataset-05505,1,test
Galaxy10_DECals-dataset-05506,1,test
Galaxy10_DECals-dataset-05507,1,test
Galaxy10_DECals-dataset-05508,1,test
Galaxy10_DECals-dataset-05509,1,test
Galaxy10_DECals-dataset-05510,1,test
Galaxy10_DECals-dataset-05511,1,test
Galaxy10_DECals-dataset-05512,1,test
Galaxy10_DECals-dataset-05513,1,test
Galaxy10_DECals-dataset-05514,1,test
Galaxy10_DECals-dataset-05515,1,test
Galaxy10_DECals-dataset-05516,1,test
Galaxy10_DECals-dataset-05517,1,test
Galaxy10_DECals-dataset-05518,1,test
Galaxy10_DECals-dataset-05519,1,test
Galaxy10_DECals-dataset-05520,1,test
Galaxy10_DECals-dataset-05521,1,test
Galaxy10_DECals-dataset-05522,1,test
Galaxy10_DECals-dataset-05523,1,test
Galaxy10_DECals-dataset-05524,1,test
Galaxy10_DECals-dataset-05525,1,test
Galaxy10_DECals-dataset-05526,1,test
Galaxy10_DECals-dataset-05527,1,test
Galaxy10_DECals-dataset-05528,1,test
Galaxy10_DECals-dataset-05529,1,test
Galaxy10_DECals-dataset-05530,1,test
Galaxy10_DECals-dataset-05531,1,test
Galaxy10_DECals-dataset-05532,1,test
Galaxy10_DECals-dataset-05533,1,test
Galaxy10_DECals-dataset-05534,1,test
Galaxy10_DECals-dataset-05535,1,test
Galaxy10_DECals-dataset-05536,1,test
Galaxy10_DECals-dataset-05537,1,test
Galaxy10_DECals-dataset-05538,1,test
Galaxy10_DECals-dataset-05539,1,test
Galaxy10_DECals-dataset-05540,1,test
Galaxy10_DECals-dataset-05541,1,test
Galaxy10_DECals-dataset-05542,1,test
Galaxy10_DECals-dataset-05543,1,test
Galaxy10_DECals-dataset-05544,1,test
Galaxy10_DECals-dataset-05545,1,test
Galaxy10_DECals-dataset-05546,1,test
Galaxy10_DECals-dataset-05547,1,test
Galaxy10_DECals-dataset-05548,1,test
Galaxy10_DECals-dataset-05549,1,test
Galaxy10_DECals-dataset-05550,1,test
Galaxy10_DECals-dataset-05551,1,test
Galaxy10_DECals-dataset-05552,1,test
Galaxy10_DECals-dataset-05553,1,test
Galaxy10_DECals-dataset-05554,1,test
Galaxy10_DECals-dataset-05555,1,test
Galaxy10_DECals-dataset-05556,1,test
Galaxy10_DECals-dataset-05557,1,test
Galaxy10_DECals-dataset-05558,1,test
Galaxy10_DECals-dataset-05559,1,test
Galaxy10_DECals-dataset-05560,1,test
Galaxy10_DECals-dataset-05561,1,test
Galaxy10_DECals-dataset-05562,1,test
Galaxy10_DECals-dataset-05563,1,test
Galaxy10_DECals-dataset-05564,1,test
Galaxy10_DECals-dataset-05565,1,test
Galaxy10_DECals-dataset-05566,1,test
Galaxy10_DECals-dataset-05567,1,test
Galaxy10_DECals-dataset-05568,1,test
Galaxy10_DECals-dataset-05569,1,test
Galaxy10_DECals-dataset-05570,1,test
Galaxy10_DECals-dataset-05571,1,test
Galaxy10_DECals-dataset-05572,1,test
Galaxy10_DECals-dataset-05573,1,test
Galaxy10_DECals-dataset-05574,1,test
Galaxy10_DECals-dataset-05575,1,test
Galaxy10_DECals-dataset-05576,1,test
Galaxy10_DECals-dataset-05577,1,test
Galaxy10_DECals-dataset-05578,1,test
Galaxy10_DECals-dataset-05579,1,train
Galaxy10_DECals-dataset-05580,1,train
Galaxy10_DECals-dataset-05581,1,train
Galaxy10_DECals-dataset-05582,1,train
Galaxy10_DECals-dataset-05583,1,train
Galaxy10_DECals-dataset-05584,1,train
Galaxy10_DECals-dataset-05585,1,train
Galaxy10_DECals-dataset-05586,1,train
Galaxy10_DECals-dataset-05587,1,train
Galaxy10_DECals-dataset-05588,1,train
Galaxy10_DECals-dataset-05589,1,train
Galaxy10_DECals-dataset-05590,1,train
Galaxy10_DECals-dataset-05591,1,train
Galaxy10_DECals-dataset-05592,1,train
Galaxy10_DECals-dataset-05593,1,train
Galaxy10_DECals-dataset-05594,1,train
Galaxy10_DECals-dataset-05595,1,train
Galaxy10_DECals-dataset-05596,1,train
Galaxy10_DECals-dataset-05597,1,train
Galaxy10_DECals-dataset-05598,1,train
Galaxy10_DECals-dataset-05599,1,train
Galaxy10_DECals-dataset-05600,1,train
Galaxy10_DECals-dataset-05601,1,train
Galaxy10_DECals-dataset-05602,1,train
Galaxy10_DECals-dataset-05603,1,train
Galaxy10_DECals-dataset-05604,1,train
Galaxy10_DECals-dataset-05605,1,train
Galaxy10_DECals-dataset-05606,1,train
Galaxy10_DECals-dataset-05607,1,train
Galaxy10_DECals-dataset-05608,1,train
Galaxy10_DECals-dataset-05609,1,train
Galaxy10_DECals-dataset-05610,1,train
Galaxy10_DECals-dataset-05611,1,train
Galaxy10_DECals-dataset-05612,1,train
Galaxy10_DECals-dataset-05613,1,train
Galaxy10_DECals-dataset-05614,1,train
Galaxy10_DECals-dataset-05615,1,train
Galaxy10_DECals-dataset-05616,1,train
Galaxy10_DECals-dataset-05617,1,train
Galaxy10_DECals-dataset-05618,1,train
Galaxy10_DECals-dataset-05619,1,train
Galaxy10_DECals-dataset-05620,1,train
Galaxy10_DECals-dataset-05621,1,train
Galaxy10_DECals-dataset-05622,1,train
Galaxy10_DECals-dataset-05623,1,train
Galaxy10_DECals-dataset-05624,1,train
Galaxy10_DECals-dataset-05625,1,train
Galaxy10_DECals-dataset-05626,1,train
Galaxy10_DECals-dataset-05627,1,train
Galaxy10_DECals-dataset-05628,1,train
Galaxy10_DECals-dataset-05629,1,train
Galaxy10_DECals-dataset-05630,1,train
Galaxy10_DECals-dataset-05631,1,train
Galaxy10_DECals-dataset-05632,1,train
Galaxy10_DECals-dataset-05633,1,train
Galaxy10_DECals-dataset-05634,1,train
Galaxy10_DECals-dataset-05635,1,train
Galaxy10_DECals-dataset-05636,1,train
Galaxy10_DECals-dataset-05637,1,train
Galaxy10_DECals-dataset-05638,1,train
Galaxy10_DECals-dataset-05639,1,train
Galaxy10_DECals-dataset-05640,1,train
Galaxy10_DECals-dataset-05641,1,train
Galaxy10_DECals-dataset-05642,1,train
Galaxy10_DECals-dataset-05643,1,train
Galaxy10_DECals-dataset-05644,1,train
Galaxy10_DECals-dataset-05645,1,train
Galaxy10_DECals-dataset-05646,1,train
Galaxy10_DECals-dataset-05647,1,train
Galaxy10_DECals-dataset-05648,1,train
Galaxy10_DECals-dataset-05649,1,train
Galaxy10_DECals-dataset-05650,1,train
Galaxy10_DECals-dataset-05651,1,train
Galaxy10_DECals-dataset-05652,1,train
Galaxy10_DECals-dataset-05653,1,train
Galaxy10_DECals-dataset-05654,1,train
Galaxy10_DECals-dataset-05655,1,train
Galaxy10_DECals-dataset-05656,1,train
Galaxy10_DECals-dataset-05657,1,train
Galaxy10_DECals-dataset-05658,1,train
Galaxy10_DECals-dataset-05659,1,train
Galaxy10_DECals-dataset-05660,1,train
Galaxy10_DECals-dataset-05661,1,train
Galaxy10_DECals-dataset-05662,1,train
Galaxy10_DECals-dataset-05663,1,train
Galaxy10_DECals-dataset-05664,1,train
Galaxy10_DECals-dataset-05665,1,train
Galaxy10_DECals-dataset-05666,1,train
Galaxy10_DECals-dataset-05667,1,train
Galaxy10_DECals-dataset-05668,1,train
Galaxy10_DECals-dataset-05669,1,train
Galaxy10_DECals-dataset-05670,1,train
Galaxy10_DECals-dataset-05671,1,train
Galaxy10_DECals-dataset-05672,1,train
Galaxy10_DECals-dataset-05673,1,train
Galaxy10_DECals-dataset-05674,1,train
Galaxy10_DECals-dataset-05675,1,train
Galaxy10_DECals-dataset-05676,1,train
Galaxy10_DECals-dataset-05677,1,train
Galaxy10_DECals-dataset-05678,1,train
Galaxy10_DECals-dataset-05679,1,train
Galaxy10_DECals-dataset-05680,1,train
Galaxy10_DECals-dataset-05681,1,train
Galaxy10_DECals-dataset-05682,1,train
Galaxy10_DECals-dataset-05683,1,train
Galaxy10_DECals-dataset-05684,1,train
Galaxy10_DECals-dataset-05685,1,train
Galaxy10_DECals-dataset-05686,1,train
Galaxy10_DECals-dataset-05687,1,train
Galaxy10_DECals-dataset-05688,1,train
Galaxy10_DECals-dataset-05689,1,train
Galaxy10_DECals-dataset-05690,1,train
Galaxy10_DECals-dataset-05691,1,train
Galaxy10_DECals-dataset-05692,1,train
Galaxy10_DECals-dataset-05693,1,train
Galaxy10_DECals-dataset-05694,1,train
Galaxy10_DECals-dataset-05695,1,train
Galaxy10_DECals-dataset-05696,1,train
Galaxy10_DECals-dataset-05697,1,train
Galaxy10_DECals-dataset-05698,1,train
Galaxy10_DECals-dataset-05699,1,train
Galaxy10_DECals-dataset-05700,1,train
Galaxy10_DECals-dataset-05701,1,train
Galaxy10_DECals-dataset-05702,1,train
Galaxy10_DECals-dataset-05703,1,train
Galaxy10_DECals-dataset-05704,1,train
Galaxy10_DECals-dataset-05705,1,train
Galaxy10_DECals-dataset-05706,1,train
Galaxy10_DECals-dataset-05707,1,train
Galaxy10_DECals-dataset-05708,1,train
Galaxy10_DECals-dataset-05709,1,train
Galaxy10_DECals-dataset-05710,1,train
Galaxy10_DECals-dataset-05711,1,train
Galaxy10_DECals-dataset-05712,1,train
Galaxy10_DECals-dataset-05713,1,train
Galaxy10_DECals-dataset-05714,1,train
Galaxy10_DECals-dataset-05715,1,train
Galaxy10_DECals-dataset-05716,1,train
Galaxy10_DECals-dataset-05717,1,train
Galaxy10_DECals-dataset-05718,1,train
Galaxy10_DECals-dataset-05719,1,train
Galaxy10_DECals-dataset-05720,1,train
Galaxy10_DECals-dataset-05721,1,train
Galaxy10_DECals-dataset-05722,1,train
Galaxy10_DECals-dataset-05723,1,train
Galaxy10_DECals-dataset-05724,1,train
Galaxy10_DECals-dataset-05725,1,train
Galaxy10_DECals-dataset-05726,1,train
Galaxy10_DECals-dataset-05727,1,train
Galaxy10_DECals-dataset-05728,1,train
Galaxy10_DECals-dataset-05729,1,train
Galaxy10_DECals-dataset-05730,1,train
Galaxy10_DECals-dataset-05731,1,train
Galaxy10_DECals-dataset-05732,1,train
Galaxy10_DECals-dataset-05733,1,train
Galaxy10_DECals-dataset-05734,1,train
Galaxy10_DECals-dataset-05735,1,train
Galaxy10_DECals-dataset-05736,1,train
Galaxy10_DECals-dataset-05737,1,train
Galaxy10_DECals-dataset-05738,1,train
Galaxy10_DECals-dataset-05739,1,train
Galaxy10_DECals-dataset-05740,1,train
Galaxy10_DECals-dataset-05741,1,train
Galaxy10_DECals-dataset-05742,1,train
Galaxy10_DECals-dataset-05743,1,train
Galaxy10_DECals-dataset-05744,1,train
Galaxy10_DECals-dataset-05745,1,train
Galaxy10_DECals-dataset-05746,1,train
Galaxy10_DECals-dataset-05747,1,train
Galaxy10_DECals-dataset-05748,1,train
Galaxy10_DECals-dataset-05749,1,train
Galaxy10_DECals-dataset-05750,1,train
Galaxy10_DECals-dataset-05751,1,train
Galaxy10_DECals-dataset-05752,1,train
Galaxy10_DECals-dataset-05753,1,train
Galaxy10_DECals-dataset-05754,1,train
Galaxy10_DECals-dataset-05755,1,train
Galaxy10_DECals-dataset-05756,1,train
Galaxy10_DECals-dataset-05757,1,train
Galaxy10_DECals-dataset-05758,1,train
Galaxy10_DECals-dataset-05759,1,train
Galaxy10_DECals-dataset-05760,1,train
Galaxy10_DECals-dataset-05761,1,train
Galaxy10_DECals-dataset-05762,1,train
Galaxy10_DECals-dataset-05763,1,train
Galaxy10_DECals-dataset-05764,1,train
Galaxy10_DECals-dataset-05765,1,train
Galaxy10_DECals-dataset-05766,1,train
Galaxy10_DECals-dataset-05767,1,train
Galaxy10_DECals-dataset-05768,1,train
Galaxy10_DECals-dataset-05769,1,train
Galaxy10_DECals-dataset-05770,1,train
Galaxy10_DECals-dataset-05771,1,train
Galaxy10_DECals-dataset-05772,1,train
Galaxy10_DECals-dataset-05773,1,train
Galaxy10_DECals-dataset-05774,1,train
Galaxy10_DECals-dataset-05775,1,train
Galaxy10_DECals-dataset-05776,1,train
Galaxy10_DECals-dataset-05777,1,train
Galaxy10_DECals-dataset-05778,1,train
Galaxy10_DECals-dataset-05779,1,train
Galaxy10_DECals-dataset-05780,1,train
Galaxy10_DECals-dataset-05781,1,train
Galaxy10_DECals-dataset-05782,1,train
Galaxy10_DECals-dataset-05783,1,train
Galaxy10_DECals-dataset-05784,1,train
Galaxy10_DECals-dataset-05785,1,train
Galaxy10_DECals-dataset-05786,1,train
Galaxy10_DECals-dataset-05787,1,train
Galaxy10_DECals-dataset-05788,1,train
Galaxy10_DECals-dataset-05789,1,train
Galaxy10_DECals-dataset-05790,1,train
Galaxy10_DECals-dataset-05791,1,train
Galaxy10_DECals-dataset-05792,1,train
Galaxy10_DECals-dataset-05793,1,train
Galaxy10_DECals-dataset-05794,1,train
Galaxy10_DECals-dataset-05795,1,train
Galaxy10_DECals-dataset-05796,1,train
Galaxy10_DECals-dataset-05797,1,train
Galaxy10_DECals-dataset-05798,1,train
Galaxy10_DECals-dataset-05799,1,train
Galaxy10_DECals-dataset-05800,1,train
Galaxy10_DECals-dataset-05801,1,train
Galaxy10_DECals-dataset-05802,1,train
Galaxy10_DECals-dataset-05803,1,train
Galaxy10_DECals-dataset-05804,1,train
Galaxy10_DECals-dataset-05805,1,train
Galaxy10_DECals-dataset-05806,1,train
Galaxy10_DECals-dataset-05807,1,train
Galaxy10_DECals-dataset-05808,1,train
Galaxy10_DECals-dataset-05809,1,train
Galaxy10_DECals-dataset-05810,1,train
Galaxy10_DECals-dataset-05811,1,train
Galaxy10_DECals-dataset-05812,1,train
Galaxy10_DECals-dataset-05813,1,train
Galaxy10_DECals-dataset-05814,1,train
Galaxy10_DECals-dataset-05815,1,train
Galaxy10_DECals-dataset-05816,1,train
Galaxy10_DECals-dataset-05817,1,train
Galaxy10_DECals-dataset-05818,1,train
Galaxy10_DECals-dataset-05819,1,train
Galaxy10_DECals-dataset-05820,1,train
Galaxy10_DECals-dataset-05821,1,train
Galaxy10_DECals-dataset-05822,1,train
Galaxy10_DECals-dataset-05823,1,train
Galaxy10_DECals-dataset-05824,1,train
Galaxy10_DECals-dataset-05825,1,train
Galaxy10_DECals-dataset-05826,1,train
Galaxy10_DECals-dataset-05827,1,train
Galaxy10_DECals-dataset-05828,1,train
Galaxy10_DECals-dataset-05829,1,train
Galaxy10_DECals-dataset-05830,1,train
Galaxy10_DECals-dataset-05831,1,train
Galaxy10_DECals-dataset-05832,1,train
Galaxy10_DECals-dataset-05833,1,train
Galaxy10_DECals-dataset-05834,1,train
Galaxy10_DECals-dataset-05835,1,train
Galaxy10_DECals-dataset-05836,1,train
Galaxy10_DECals-dataset-05837,1,train
Galaxy10_DECals-dataset-05838,1,train
Galaxy10_DECals-dataset-05839,1,train
Galaxy10_DECals-dataset-05840,1,train
Galaxy10_DECals-dataset-05841,1,train
Galaxy10_DECals-dataset-05842,1,train
Galaxy10_DECals-dataset-05843,1,train
Galaxy10_DECals-dataset-05844,1,train
Galaxy10_DECals-dataset-05845,1,train
Galaxy10_DECals-dataset-05846,1,train
Galaxy10_DECals-dataset-05847,1,train
Galaxy10_DECals-dataset-05848,1,train
Galaxy10_DECals-dataset-05849,1,train
Galaxy10_DECals-dataset-05850,1,train
Galaxy10_DECals-dataset-05851,1,train
Galaxy10_DECals-dataset-05852,1,train
Galaxy10_DECals-dataset-05853,1,train
Galaxy10_DECals-dataset-05854,1,train
Galaxy10_DECals-dataset-05855,1,train
Galaxy10_DECals-dataset-05856,1,train
Galaxy10_DECals-dataset-05857,1,train
Galaxy10_DECals-dataset-05858,1,train
Galaxy10_DECals-dataset-05859,1,train
Galaxy10_DECals-dataset-05860,1,train
Galaxy10_DECals-dataset-05861,1,train
Galaxy10_DECals-dataset-05862,1,train
Galaxy10_DECals-dataset-05863,1,train
Galaxy10_DECals-dataset-05864,1,train
Galaxy10_DECals-dataset-05865,1,train
Galaxy10_DECals-dataset-05866,1,train
Galaxy10_DECals-dataset-05867,1,train
Galaxy10_DECals-dataset-05868,1,train
Galaxy10_DECals-dataset-05869,1,train
Galaxy10_DECals-dataset-05870,1,train
Galaxy10_DECals-dataset-05871,1,train
Galaxy10_DECals-dataset-05872,1,train
Galaxy10_DECals-dataset-05873,1,train
Galaxy10_DECals-dataset-05874,1,train
Galaxy10_DECals-dataset-05875,1,train
Galaxy10_DECals-dataset-05876,1,train
Galaxy10_DECals-dataset-05877,1,train
Galaxy10_DECals-dataset-05878,1,train
Galaxy10_DECals-dataset-05879,1,train
Galaxy10_DECals-dataset-05880,1,train
Galaxy10_DECals-dataset-05881,1,train
Galaxy10_DECals-dataset-05882,1,train
Galaxy10_DECals-dataset-05883,1,train
Galaxy10_DECals-dataset-05884,1,train
Galaxy10_DECals-dataset-05885,1,train
Galaxy10_DECals-dataset-05886,1,train
Galaxy10_DECals-dataset-05887,1,train
Galaxy10_DECals-dataset-05888,1,train
Galaxy10_DECals-dataset-05889,1,train
Galaxy10_DECals-dataset-05890,1,train
Galaxy10_DECals-dataset-05891,1,train
Galaxy10_DECals-dataset-05892,1,train
Galaxy10_DECals-dataset-05893,1,train
Galaxy10_DECals-dataset-05894,1,train
Galaxy10_DECals-dataset-05895,1,train
Galaxy10_DECals-dataset-05896,1,train
Galaxy10_DECals-dataset-05897,1,train
Galaxy10_DECals-dataset-05898,1,train
Galaxy10_DECals-dataset-05899,1,train
Galaxy10_DECals-dataset-05900,1,train
Galaxy10_DECals-dataset-05901,1,train
Galaxy10_DECals-dataset-05902,1,train
Galaxy10_DECals-dataset-05903,1,train
Galaxy10_DECals-dataset-05904,1,train
Galaxy10_DECals-dataset-05905,1,train
Galaxy10_DECals-dataset-05906,1,train
Galaxy10_DECals-dataset-05907,1,train
Galaxy10_DECals-dataset-05908,1,train
Galaxy10_DECals-dataset-05909,1,train
Galaxy10_DECals-dataset-05910,1,train
Galaxy10_DECals-dataset-05911,1,train
Galaxy10_DECals-dataset-05912,1,train
Galaxy10_DECals-dataset-05913,1,train
Galaxy10_DECals-dataset-05914,1,train
Galaxy10_DECals-dataset-05915,1,train
Galaxy10_DECals-dataset-05916,1,train
Galaxy10_DECals-dataset-05917,1,train
Galaxy10_DECals-dataset-05918,1,train
Galaxy10_DECals-dataset-05919,1,train
Galaxy10_DECals-dataset-05920,1,train
Galaxy10_DECals-dataset-05921,1,train
Galaxy10_DECals-dataset-05922,1,train
Galaxy10_DECals-dataset-05923,1,train
Galaxy10_DECals-dataset-05924,1,train
Galaxy10_DECals-dataset-05925,1,train
Galaxy10_DECals-dataset-05926,1,train
Galaxy10_DECals-dataset-05927,1,train
Galaxy10_DECals-dataset-05928,1,train
Galaxy10_DECals-dataset-05929,1,train
Galaxy10_DECals-dataset-05930,1,train
Galaxy10_DECals-dataset-05931,1,train
Galaxy10_DECals-dataset-05932,1,train
Galaxy10_DECals-dataset-05933,1,train
Galaxy10_DECals-dataset-05934,1,train
Galaxy10_DECals-dataset-05935,1,train
Galaxy10_DECals-dataset-05936,1,train
Galaxy10_DECals-dataset-05937,1,train
Galaxy10_DECals-dataset-05938,1,train
Galaxy10_DECals-dataset-05939,1,train
