FILENAME,CLASS,SPLIT
Galaxy10_DECals-dataset-03019,2,train
Galaxy10_DECals-dataset-03020,2,train
Galaxy10_DECals-dataset-03021,2,train
Galaxy10_DECals-dataset-03022,2,train
Galaxy10_DECals-dataset-03023,2,train
Galaxy10_DECals-dataset-03024,2,train
Galaxy10_DECals-dataset-03025,2,train
Galaxy10_DECals-dataset-03026,2,train
Galaxy10_DECals-dataset-03027,2,train
Galaxy10_DECals-dataset-03028,2,train
Galaxy10_DECals-dataset-03029,2,train
Galaxy10_DECals-dataset-03030,2,train
Galaxy10_DECals-dataset-03031,2,train
Galaxy10_DECals-dataset-03032,2,train
Galaxy10_DECals-dataset-03033,2,train
Galaxy10_DECals-dataset-03034,2,train
Galaxy10_DECals-dataset-03035,2,train
Galaxy10_DECals-dataset-03036,2,train
Galaxy10_DECals-dataset-03037,2,train
Galaxy10_DECals-dataset-03038,2,train
Galaxy10_DECals-dataset-03039,2,train
Galaxy10_DECals-dataset-03040,2,train
Galaxy10_DECals-dataset-03041,2,train
Galaxy10_DECals-dataset-03042,2,train
Galaxy10_DECals-dataset-03043,2,train
Galaxy10_DECals-dataset-03044,2,train
Galaxy10_DECals-dataset-03045,2,train
Galaxy10_DECals-dataset-03046,2,train
Galaxy10_DECals-dataset-03047,2,train
Galaxy10_DECals-dataset-03048,2,train
Galaxy10_DECals-dataset-03049,2,train
Galaxy10_DECals-dataset-03050,2,train
Galaxy10_DECals-dataset-03051,2,train
Galaxy10_DECals-dataset-03052,2,train
Galaxy10_DECals-dataset-03053,2,train
Galaxy10_DECals-dataset-03054,2,train
Galaxy10_DECals-dataset-03055,2,train
Galaxy10_DECals-dataset-03056,2,train
Galaxy10_DECals-dataset-03057,2,train
Galaxy10_DECals-dataset-03058,2,train
Galaxy10_DECals-dataset-03059,2,train
Galaxy10_DECals-dataset-03060,2,train
Galaxy10_DECals-dataset-03061,2,train
Galaxy10_DECals-dataset-03062,2,train
Galaxy10_DECals-dataset-03063,2,train
Galaxy10_DECals-dataset-03064,2,train
Galaxy10_DECals-dataset-03065,2,train
Galaxy10_DECals-dataset-03066,2,train
Galaxy10_DECals-dataset-03067,2,train
Galaxy10_DECals-dataset-03068,2,train
Galaxy10_DECals-dataset-03069,2,train
Galaxy10_DECals-dataset-03070,2,train
Galaxy10_DECals-dataset-03071,2,train
Galaxy10_DECals-dataset-03072,2,train
Galaxy10_DECals-dataset-03073,2,train
Galaxy10_DECals-dataset-03074,2,train
Galaxy10_DECals-dataset-03075,2,train
Galaxy10_DECals-dataset-03076,2,train
Galaxy10_DECals-dataset-03077,2,train
Galaxy10_DECals-dataset-03078,2,train
Galaxy10_DECals-dataset-03079,2,train
Galaxy10_DECals-dataset-03080,2,train
Galaxy10_DECals-dataset-03081,2,train
Galaxy10_DECals-dataset-03082,2,train
Galaxy10_DECals-dataset-03083,2,train
Galaxy10_DECals-dataset-03084,2,train
Galaxy10_DECals-dataset-03085,2,train
Galaxy10_DECals-dataset-03086,2,train
Galaxy10_DECals-dataset-03087,2,train
Galaxy10_DECals-dataset-03088,2,train
Galaxy10_DECals-dataset-03089,2,train
Galaxy10_DECals-dataset-03090,2,train
Galaxy10_DECals-dataset-03091,2,train
Galaxy10_DECals-dataset-03092,2,train
Galaxy10_DECals-dataset-03093,2,train
Galaxy10_DECals-dataset-03094,2,train
Galaxy10_DECals-dataset-03095,2,train
Galaxy10_DECals-dataset-03096,2,train
Galaxy10_DECals-dataset-03097,2,train
Galaxy10_DECals-dataset-03098,2,train
Galaxy10_DECals-dataset-03099,2,train
Galaxy10_DECals-dataset-03100,2,train
Galaxy10_DECals-dataset-03101,2,train
Galaxy10_DECals-dataset-03102,2,train
Galaxy10_DECals-dataset-03103,2,train
Galaxy10_DECals-dataset-03104,2,train
Galaxy10_DECals-dataset-03105,2,train
Galaxy10_DECals-dataset-03106,2,train
Galaxy10_DECals-dataset-03107,2,train
Galaxy10_DECals-dataset-03108,2,train
Galaxy10_DECals-dataset-03109,2,train
Galaxy10_DECals-dataset-03110,2,train
Galaxy10_DECals-dataset-03111,2,train
Galaxy10_DECals-dataset-03112,2,train
Galaxy10_DECals-dataset-03113,2,train
Galaxy10_DECals-dataset-03114,2,train
Galaxy10_DECals-dataset-03115,2,train
Galaxy10_DECals-dataset-03116,2,train
Galaxy10_DECals-dataset-03117,2,train
Galaxy10_DECals-dataset-03118,2,train
Galaxy10_DECals-dataset-03119,2,train
Galaxy10_DECals-dataset-03120,2,train
Galaxy10_DECals-dataset-03121,2,train
Galaxy10_DECals-dataset-03122,2,train
Galaxy10_DECals-dataset-03123,2,train
Galaxy10_DECals-dataset-03124,2,train
Galaxy10_DECals-dataset-03125,2,train
Galaxy10_DECals-dataset-03126,2,train
Galaxy10_DECals-dataset-03127,2,train
Galaxy10_DECals-dataset-03128,2,train
Galaxy10_DECals-dataset-03129,2,train
Galaxy10_DECals-dataset-03130,2,train
Galaxy10_DECals-dataset-03131,2,train
Galaxy10_DECals-dataset-03132,2,train
Galaxy10_DECals-dataset-03133,2,train
Galaxy10_DECals-dataset-03134,2,train
Galaxy10_DECals-dataset-03135,2,train
Galaxy10_DECals-dataset-03136,2,train
Galaxy10_DECals-dataset-03137,2,train
Galaxy10_DECals-dataset-03138,2,train
Galaxy10_DECals-dataset-03139,2,train
Galaxy10_DECals-dataset-03140,2,train
Galaxy10_DECals-dataset-03141,2,train
Galaxy10_DECals-dataset-03142,2,train
Galaxy10_DECals-dataset-03143,2,train
Galaxy10_DECals-dataset-03144,2,train
Galaxy10_DECals-dataset-03145,2,train
Galaxy10_DECals-dataset-03146,2,train
Galaxy10_DECals-dataset-03147,2,train
Galaxy10_DECals-dataset-03148,2,train
Galaxy10_DECals-dataset-03149,2,train
Galaxy10_DECals-dataset-03150,2,train
Galaxy10_DECals-dataset-03151,2,train
Galaxy10_DECals-dataset-03152,2,train
Galaxy10_DECals-dataset-03153,2,train
Galaxy10_DECals-dataset-03154,2,train
Galaxy10_DECals-dataset-03155,2,train
Galaxy10_DECals-dataset-03156,2,train
Galaxy10_DECals-dataset-03157,2,train
Galaxy10_DECals-dataset-03158,2,train
Galaxy10_DECals-dataset-03159,2,train
Galaxy10_DECals-dataset-03160,2,train
Galaxy10_DECals-dataset-03161,2,train
Galaxy10_DECals-dataset-03162,2,train
Galaxy10_DECals-dataset-03163,2,train
Galaxy10_DECals-dataset-03164,2,train
Galaxy10_DECals-dataset-03165,2,train
Galaxy10_DECals-dataset-03166,2,train
Galaxy10_DECals-dataset-03167,2,train
Galaxy10_DECals-dataset-03168,2,train
Galaxy10_DECals-dataset-03169,2,train
Galaxy10_DECals-dataset-03170,2,train
Galaxy10_DECals-dataset-03171,2,train
Galaxy10_DECals-dataset-03172,2,train
Galaxy10_DECals-dataset-03173,2,train
Galaxy10_DECals-dataset-03174,2,train
Galaxy10_DECals-dataset-03175,2,train
Galaxy10_DECals-dataset-03176,2,train
Galaxy10_DECals-dataset-03177,2,train
Galaxy10_DECals-dataset-03178,2,train
Galaxy10_DECals-dataset-03179,2,train
Galaxy10_DECals-dataset-03180,2,train
Galaxy10_DECals-dataset-03181,2,train
Galaxy10_DECals-dataset-03182,2,train
Galaxy10_DECals-dataset-03183,2,train
Galaxy10_DECals-dataset-03184,2,train
Galaxy10_DECals-dataset-03185,2,train
Galaxy10_DECals-dataset-03186,2,train
Galaxy10_DECals-dataset-03187,2,train
Galaxy10_DECals-dataset-03188,2,train
Galaxy10_DECals-dataset-03189,2,train
Galaxy10_DECals-dataset-03190,2,train
Galaxy10_DECals-dataset-03191,2,train
Galaxy10_DECals-dataset-03192,2,train
Galaxy10_DECals-dataset-03193,2,train
Galaxy10_DECals-dataset-03194,2,train
Galaxy10_DECals-dataset-03195,2,train
Galaxy10_DECals-dataset-03196,2,train
Galaxy10_DECals-dataset-03197,2,train
Galaxy10_DECals-dataset-03198,2,train
Galaxy10_DECals-dataset-03199,2,train
Galaxy10_DECals-dataset-03200,2,train
Galaxy10_DECals-dataset-03201,2,train
Galaxy10_DECals-dataset-03202,2,train
Galaxy10_DECals-dataset-03203,2,train
Galaxy10_DECals-dataset-03204,2,train
Galaxy10_DECals-dataset-03205,2,train
Galaxy10_DECals-dataset-03206,2,train
Galaxy10_DECals-dataset-03207,2,train
Galaxy10_DECals-dataset-03208,2,train
Galaxy10_DECals-dataset-03209,2,train
Galaxy10_DECals-dataset-03210,2,train
Galaxy10_DECals-dataset-03211,2,train
Galaxy10_DECals-dataset-03212,2,train
Galaxy10_DECals-dataset-03213,2,train
Galaxy10_DECals-dataset-03214,2,train
Galaxy10_DECals-dataset-03215,2,train
Galaxy10_DECals-dataset-03216,2,train
Galaxy10_DECals-dataset-03217,2,train
Galaxy10_DECals-dataset-03218,2,train
Galaxy10_DECals-dataset-03219,2,train
Galaxy10_DECals-dataset-03220,2,train
Galaxy10_DECals-dataset-03221,2,train
Galaxy10_DECals-dataset-03222,2,train
Galaxy10_DECals-dataset-03223,2,train
Galaxy10_DECals-dataset-03224,2,train
Galaxy10_DECals-dataset-03225,2,train
Galaxy10_DECals-dataset-03226,2,train
Galaxy10_DECals-dataset-03227,2,train
Galaxy10_DECals-dataset-03228,2,train
Galaxy10_DECals-dataset-03229,2,train
Galaxy10_DECals-dataset-03230,2,train
Galaxy10_DECals-dataset-03231,2,train
Galaxy10_DECals-dataset-03232,2,train
Galaxy10_DECals-dataset-03233,2,train
Galaxy10_DECals-dataset-03234,2,train
Galaxy10_DECals-dataset-03235,2,train
Galaxy10_DECals-dataset-03236,2,train
Galaxy10_DECals-dataset-03237,2,train
Galaxy10_DECals-dataset-03238,2,train
Galaxy10_DECals-dataset-03239,2,train
Galaxy10_DECals-dataset-03240,2,train
Galaxy10_DECals-dataset-03241,2,train
Galaxy10_DECals-dataset-03242,2,train
Galaxy10_DECals-dataset-03243,2,train
Galaxy10_DECals-dataset-03244,2,train
Galaxy10_DECals-dataset-03245,2,train
Galaxy10_DECals-dataset-03246,2,train
Galaxy10_DECals-dataset-03247,2,train
Galaxy10_DECals-dataset-03248,2,train
Galaxy10_DECals-dataset-03249,2,train
Galaxy10_DECals-dataset-03250,2,train
Galaxy10_DECals-dataset-03251,2,train
Galaxy10_DECals-dataset-03252,2,train
Galaxy10_DECals-dataset-03253,2,train
Galaxy10_DECals-dataset-03254,2,train
Galaxy10_DECals-dataset-03255,2,train
Galaxy10_DECals-dataset-03256,2,train
Galaxy10_DECals-dataset-03257,2,train
Galaxy10_DECals-dataset-03258,2,train
Galaxy10_DECals-dataset-03259,2,train
Galaxy10_DECals-dataset-03260,2,train
Galaxy10_DECals-dataset-03261,2,train
Galaxy10_DECals-dataset-03262,2,train
Galaxy10_DECals-dataset-03263,2,train
Galaxy10_DECals-dataset-03264,2,train
Galaxy10_DECals-dataset-03265,2,train
Galaxy10_DECals-dataset-03266,2,train
Galaxy10_DECals-dataset-03267,2,train
Galaxy10_DECals-dataset-03268,2,train
Galaxy10_DECals-dataset-03269,2,train
Galaxy10_DECals-dataset-03270,2,train
Galaxy10_DECals-dataset-03271,2,train
Galaxy10_DECals-dataset-03272,2,train
Galaxy10_DECals-dataset-03273,2,train
Galaxy10_DECals-dataset-03274,2,train
Galaxy10_DECals-dataset-03275,2,train
Galaxy10_DECals-dataset-03276,2,train
Galaxy10_DECals-dataset-03277,2,train
Galaxy10_DECals-dataset-03278,2,train
Galaxy10_DECals-dataset-03279,2,train
Galaxy10_DECals-dataset-03280,2,train
Galaxy10_DECals-dataset-03281,2,train
Galaxy10_DECals-dataset-03282,2,train
Galaxy10_DECals-dataset-03283,2,train
Galaxy10_DECals-dataset-03284,2,train
Galaxy10_DECals-dataset-03285,2,train
Galaxy10_DECals-dataset-03286,2,train
Galaxy10_DECals-dataset-03287,2,train
Galaxy10_DECals-dataset-03288,2,train
Galaxy10_DECals-dataset-03289,2,train
Galaxy10_DECals-dataset-03290,2,train
Galaxy10_DECals-dataset-03291,2,train
Galaxy10_DECals-dataset-03292,2,train
Galaxy10_DECals-dataset-03293,2,train
Galaxy10_DECals-dataset-03294,2,train
Galaxy10_DECals-dataset-03295,2,train
Galaxy10_DECals-dataset-03296,2,train
Galaxy10_DECals-dataset-03297,2,train
Galaxy10_DECals-dataset-03298,2,train
Galaxy10_DECals-dataset-03299,2,train
Galaxy10_DECals-dataset-03300,2,train
Galaxy10_DECals-dataset-03301,2,train
Galaxy10_DECals-dataset-03302,2,train
Galaxy10_DECals-dataset-03303,2,train
Galaxy10_DECals-dataset-03304,2,train
Galaxy10_DECals-dataset-03305,2,train
Galaxy10_DECals-dataset-03306,2,train
Galaxy10_DECals-dataset-03307,2,train
Galaxy10_DECals-dataset-03308,2,train
Galaxy10_DECals-dataset-03309,2,train
Galaxy10_DECals-dataset-03310,2,train
Galaxy10_DECals-dataset-03311,2,train
Galaxy10_DECals-dataset-03312,2,train
Galaxy10_DECals-dataset-03313,2,train
Galaxy10_DECals-dataset-03314,2,train
Galaxy10_DECals-dataset-03315,2,train
Galaxy10_DECals-dataset-03316,2,train
Galaxy10_DECals-dataset-03317,2,train
Galaxy10_DECals-dataset-03318,2,train
Galaxy10_DECals-dataset-03319,2,train
Galaxy10_DECals-dataset-03320,2,train
Galaxy10_DECals-dataset-03321,2,train
Galaxy10_DECals-dataset-03322,2,train
Galaxy10_DECals-dataset-03323,2,train
Galaxy10_DECals-dataset-03324,2,train
Galaxy10_DECals-dataset-03325,2,train
Galaxy10_DECals-dataset-03326,2,train
Galaxy10_DECals-dataset-03327,2,train
Galaxy10_DECals-dataset-03328,2,train
Galaxy10_DECals-dataset-03329,2,train
Galaxy10_DECals-dataset-03330,2,train
Galaxy10_DECals-dataset-03331,2,train
Galaxy10_DECals-dataset-03332,2,train
Galaxy10_DECals-dataset-03333,2,train
Galaxy10_DECals-dataset-03334,2,train
Galaxy10_DECals-dataset-03335,2,train
Galaxy10_DECals-dataset-03336,2,train
Galaxy10_DECals-dataset-03337,2,train
Galaxy10_DECals-dataset-03338,2,train
Galaxy10_DECals-dataset-03339,2,train
Galaxy10_DECals-dataset-03340,2,train
Galaxy10_DECals-dataset-03341,2,train
Galaxy10_DECals-dataset-03342,2,train
Galaxy10_DECals-dataset-03343,2,train
Galaxy10_DECals-dataset-03344,2,train
Galaxy10_DECals-dataset-03345,2,train
Galaxy10_DECals-dataset-03346,2,train
Galaxy10_DECals-dataset-03347,2,train
Galaxy10_DECals-dataset-03348,2,train
Galaxy10_DECals-dataset-03349,2,train
Galaxy10_DECals-dataset-03350,2,train
Galaxy10_DECals-dataset-03351,2,train
Galaxy10_DECals-dataset-03352,2,train
Galaxy10_DECals-dataset-03353,2,train
Galaxy10_DECals-dataset-03354,2,train
Galaxy10_DECals-dataset-03355,2,train
Galaxy10_DECals-dataset-03356,2,train
Galaxy10_DECals-dataset-03357,2,train
Galaxy10_DECals-dataset-03358,2,train
Galaxy10_DECals-dataset-03359,2,train
Galaxy10_DECals-dataset-03360,2,train
Galaxy10_DECals-dataset-03361,2,train
Galaxy10_DECals-dataset-03362,2,train
Galaxy10_DECals-dataset-03363,2,train
Galaxy10_DECals-dataset-03364,2,train
Galaxy10_DECals-dataset-03365,2,train
Galaxy10_DECals-dataset-03366,2,train
Galaxy10_DECals-dataset-03367,2,train
Galaxy10_DECals-dataset-03368,2,train
Galaxy10_DECals-dataset-03369,2,train
Galaxy10_DECals-dataset-03370,2,train
Galaxy10_DECals-dataset-03371,2,train
Galaxy10_DECals-dataset-03372,2,train
Galaxy10_DECals-dataset-03373,2,train
Galaxy10_DECals-dataset-03374,2,train
Galaxy10_DECals-dataset-03375,2,train
Galaxy10_DECals-dataset-03376,2,train
Galaxy10_DECals-dataset-03377,2,train
Galaxy10_DECals-dataset-03378,2,train
Galaxy10_DECals-dataset-03379,2,train
Galaxy10_DECals-dataset-03380,2,train
Galaxy10_DECals-dataset-03381,2,train
Galaxy10_DECals-dataset-03382,2,train
Galaxy10_DECals-dataset-03383,2,train
Galaxy10_DECals-dataset-03384,2,train
Galaxy10_DECals-dataset-03385,2,train
Galaxy10_DECals-dataset-03386,2,train
Galaxy10_DECals-dataset-03387,2,train
Galaxy10_DECals-dataset-03388,2,train
Galaxy10_DECals-dataset-03389,2,train
Galaxy10_DECals-dataset-03390,2,train
Galaxy10_DECals-dataset-03391,2,train
Galaxy10_DECals-dataset-03392,2,train
Galaxy10_DECals-dataset-03393,2,train
Galaxy10_DECals-dataset-03394,2,train
Galaxy10_DECals-dataset-03395,2,train
Galaxy10_DECals-dataset-03396,2,train
Galaxy10_DECals-dataset-03397,2,train
Galaxy10_DECals-dataset-03398,2,train
Galaxy10_DECals-dataset-03399,2,train
Galaxy10_DECals-dataset-03400,2,train
Galaxy10_DECals-dataset-03401,2,train
Galaxy10_DECals-dataset-03402,2,train
Galaxy10_DECals-dataset-03403,2,train
Galaxy10_DECals-dataset-03404,2,train
Galaxy10_DECals-dataset-03405,2,train
Galaxy10_DECals-dataset-03406,2,train
Galaxy10_DECals-dataset-03407,2,train
Galaxy10_DECals-dataset-03408,2,train
Galaxy10_DECals-dataset-03409,2,train
Galaxy10_DECals-dataset-03410,2,train
Galaxy10_DECals-dataset-03411,2,train
Galaxy10_DECals-dataset-03412,2,train
Galaxy10_DECals-dataset-03413,2,train
Galaxy10_DECals-dataset-03414,2,train
Galaxy10_DECals-dataset-03415,2,train
Galaxy10_DECals-dataset-03416,2,train
Galaxy10_DECals-dataset-03417,2,train
Galaxy10_DECals-dataset-03418,2,train
Galaxy10_DECals-dataset-03419,2,train
Galaxy10_DECals-dataset-03420,2,train
Galaxy10_DECals-dataset-03421,2,train
Galaxy10_DECals-dataset-03422,2,train
Galaxy10_DECals-dataset-03423,2,train
Galaxy10_DECals-dataset-03424,2,train
Galaxy10_DECals-dataset-03425,2,train
Galaxy10_DECals-dataset-03426,2,train
Galaxy10_DECals-dataset-03427,2,train
Galaxy10_DECals-dataset-03428,2,train
Galaxy10_DECals-dataset-03429,2,train
Galaxy10_DECals-dataset-03430,2,train
Galaxy10_DECals-dataset-03431,2,train
Galaxy10_DECals-dataset-03432,2,train
Galaxy10_DECals-dataset-03433,2,train
Galaxy10_DECals-dataset-03434,2,train
Galaxy10_DECals-dataset-03435,2,train
Galaxy10_DECals-dataset-03436,2,train
Galaxy10_DECals-dataset-03437,2,train
Galaxy10_DECals-dataset-03438,2,train
Galaxy10_DECals-dataset-03439,2,train
Galaxy10_DECals-dataset-03440,2,train
Galaxy10_DECals-dataset-03441,2,train
Galaxy10_DECals-dataset-03442,2,train
Galaxy10_DECals-dataset-03443,2,train
Galaxy10_DECals-dataset-03444,2,train
Galaxy10_DECals-dataset-03445,2,train
Galaxy10_DECals-dataset-03446,2,train
Galaxy10_DECals-dataset-03447,2,train
Galaxy10_DECals-dataset-03448,2,train
Galaxy10_DECals-dataset-03449,2,train
Galaxy10_DECals-dataset-03450,2,train
Galaxy10_DECals-dataset-03451,2,train
Galaxy10_DECals-dataset-03452,2,train
Galaxy10_DECals-dataset-03453,2,train
Galaxy10_DECals-dataset-03454,2,train
Galaxy10_DECals-dataset-03455,2,train
Galaxy10_DECals-dataset-03456,2,train
Galaxy10_DECals-dataset-03457,2,train
Galaxy10_DECals-dataset-03458,2,train
Galaxy10_DECals-dataset-03459,2,train
Galaxy10_DECals-dataset-03460,2,train
Galaxy10_DECals-dataset-03461,2,train
Galaxy10_DECals-dataset-03462,2,train
Galaxy10_DECals-dataset-03463,2,train
Galaxy10_DECals-dataset-03464,2,train
Galaxy10_DECals-dataset-03465,2,train
Galaxy10_DECals-dataset-03466,2,train
Galaxy10_DECals-dataset-03467,2,train
Galaxy10_DECals-dataset-03468,2,train
Galaxy10_DECals-dataset-03469,2,train
Galaxy10_DECals-dataset-03470,2,train
Galaxy10_DECals-dataset-03471,2,train
Galaxy10_DECals-dataset-03472,2,train
Galaxy10_DECals-dataset-03473,2,train
Galaxy10_DECals-dataset-03474,2,train
Galaxy10_DECals-dataset-03475,2,train
Galaxy10_DECals-dataset-03476,2,train
Galaxy10_DECals-dataset-03477,2,train
Galaxy10_DECals-dataset-03478,2,train
Galaxy10_DECals-dataset-03479,2,train
Galaxy10_DECals-dataset-03480,2,train
Galaxy10_DECals-dataset-03481,2,train
Galaxy10_DECals-dataset-03482,2,train
Galaxy10_DECals-dataset-03483,2,train
Galaxy10_DECals-dataset-03484,2,train
Galaxy10_DECals-dataset-03485,2,train
Galaxy10_DECals-dataset-03486,2,train
Galaxy10_DECals-dataset-03487,2,train
Galaxy10_DECals-dataset-03488,2,train
Galaxy10_DECals-dataset-03489,2,train
Galaxy10_DECals-dataset-03490,2,train
Galaxy10_DECals-dataset-03491,2,train
Galaxy10_DECals-dataset-03492,2,train
Galaxy10_DECals-dataset-03493,2,train
Galaxy10_DECals-dataset-03494,2,train
Galaxy10_DECals-dataset-03495,2,train
Galaxy10_DECals-dataset-03496,2,train
Galaxy10_DECals-dataset-03497,2,train
Galaxy10_DECals-dataset-03498,2,train
Galaxy10_DECals-dataset-03499,2,train
Galaxy10_DECals-dataset-03500,2,train
Galaxy10_DECals-dataset-03501,2,train
Galaxy10_DECals-dataset-03502,2,train
Galaxy10_DECals-dataset-03503,2,train
Galaxy10_DECals-dataset-03504,2,train
Galaxy10_DECals-dataset-03505,2,train
Galaxy10_DECals-dataset-03506,2,train
Galaxy10_DECals-dataset-03507,2,train
Galaxy10_DECals-dataset-03508,2,train
Galaxy10_DECals-dataset-03509,2,train
Galaxy10_DECals-dataset-03510,2,train
Galaxy10_DECals-dataset-03511,2,train
Galaxy10_DECals-dataset-03512,2,train
Galaxy10_DECals-dataset-03513,2,train
Galaxy10_DECals-dataset-03514,2,train
Galaxy10_DECals-dataset-03515,2,train
Galaxy10_DECals-dataset-03516,2,train
Galaxy10_DECals-dataset-03517,2,train
Galaxy10_DECals-dataset-03518,2,train
Galaxy10_DECals-dataset-03519,2,train
Galaxy10_DECals-dataset-03520,2,train
Galaxy10_DECals-dataset-03521,2,train
Galaxy10_DECals-dataset-03522,2,train
Galaxy10_DECals-dataset-03523,2,train
Galaxy10_DECals-dataset-03524,2,train
Galaxy10_DECals-dataset-03525,2,train
Galaxy10_DECals-dataset-03526,2,train
Galaxy10_DECals-dataset-03527,2,train
Galaxy10_DECals-dataset-03528,2,train
Galaxy10_DECals-dataset-03529,2,train
Galaxy10_DECals-dataset-03530,2,train
Galaxy10_DECals-dataset-03531,2,train
Galaxy10_DECals-dataset-03532,2,train
Galaxy10_DECals-dataset-03533,2,train
Galaxy10_DECals-dataset-03534,2,train
Galaxy10_DECals-dataset-03535,2,train
Galaxy10_DECals-dataset-03536,2,train
Galaxy10_DECals-dataset-03537,2,train
Galaxy10_DECals-dataset-03538,2,train
Galaxy10_DECals-dataset-03539,2,train
Galaxy10_DECals-dataset-03540,2,train
Galaxy10_DECals-dataset-03541,2,train
Galaxy10_DECals-dataset-03542,2,train
Galaxy10_DECals-dataset-03543,2,train
Galaxy10_DECals-dataset-03544,2,train
Galaxy10_DECals-dataset-03545,2,train
Galaxy10_DECals-dataset-03546,2,train
Galaxy10_DECals-dataset-03547,2,train
Galaxy10_DECals-dataset-03548,2,train
Galaxy10_DECals-dataset-03549,2,train
Galaxy10_DECals-dataset-03550,2,train
Galaxy10_DECals-dataset-03551,2,train
Galaxy10_DECals-dataset-03552,2,train
Galaxy10_DECals-dataset-03553,2,train
Galaxy10_DECals-dataset-03554,2,train
Galaxy10_DECals-dataset-03555,2,train
Galaxy10_DECals-dataset-03556,2,train
Galaxy10_DECals-dataset-03557,2,train
Galaxy10_DECals-dataset-03558,2,train
Galaxy10_DECals-dataset-03559,2,train
Galaxy10_DECals-dataset-03560,2,train
Galaxy10_DECals-dataset-03561,2,train
Galaxy10_DECals-dataset-03562,2,train
Galaxy10_DECals-dataset-03563,2,train
Galaxy10_DECals-dataset-03564,2,train
Galaxy10_DECals-dataset-03565,2,train
Galaxy10_DECals-dataset-03566,2,train
Galaxy10_DECals-dataset-03567,2,train
Galaxy10_DECals-dataset-03568,2,train
Galaxy10_DECals-dataset-03569,2,train
Galaxy10_DECals-dataset-03570,2,train
Galaxy10_DECals-dataset-03571,2,train
Galaxy10_DECals-dataset-03572,2,train
Galaxy10_DECals-dataset-03573,2,train
Galaxy10_DECals-dataset-03574,2,train
Galaxy10_DECals-dataset-03575,2,train
Galaxy10_DECals-dataset-03576,2,train
Galaxy10_DECals-dataset-03577,2,train
Galaxy10_DECals-dataset-03578,2,train
Galaxy10_DECals-dataset-03579,2,train
Galaxy10_DECals-dataset-03580,2,train
Galaxy10_DECals-dataset-03581,2,train
Galaxy10_DECals-dataset-03582,2,train
Galaxy10_DECals-dataset-03583,2,train
Galaxy10_DECals-dataset-03584,2,train
Galaxy10_DECals-dataset-03585,2,train
Galaxy10_DECals-dataset-03586,2,train
Galaxy10_DECals-dataset-03587,2,train
Galaxy10_DECals-dataset-03588,2,train
Galaxy10_DECals-dataset-03589,2,train
Galaxy10_DECals-dataset-03590,2,train
Galaxy10_DECals-dataset-03591,2,train
Galaxy10_DECals-dataset-03592,2,train
Galaxy10_DECals-dataset-03593,2,train
Galaxy10_DECals-dataset-03594,2,train
Galaxy10_DECals-dataset-03595,2,train
Galaxy10_DECals-dataset-03596,2,train
Galaxy10_DECals-dataset-03597,2,train
Galaxy10_DECals-dataset-03598,2,train
Galaxy10_DECals-dataset-03599,2,train
Galaxy10_DECals-dataset-03600,2,train
Galaxy10_DECals-dataset-03601,2,train
Galaxy10_DECals-dataset-03602,2,train
Galaxy10_DECals-dataset-03603,2,train
Galaxy10_DECals-dataset-03604,2,train
Galaxy10_DECals-dataset-03605,2,train
Galaxy10_DECals-dataset-03606,2,train
Galaxy10_DECals-dataset-03607,2,train
Galaxy10_DECals-dataset-03608,2,train
Galaxy10_DECals-dataset-03609,2,train
Galaxy10_DECals-dataset-03610,2,train
Galaxy10_DECals-dataset-03611,2,train
Galaxy10_DECals-dataset-03612,2,train
Galaxy10_DECals-dataset-03613,2,train
Galaxy10_DECals-dataset-03614,2,train
Galaxy10_DECals-dataset-03615,2,train
Galaxy10_DECals-dataset-03616,2,train
Galaxy10_DECals-dataset-03617,2,train
Galaxy10_DECals-dataset-03618,2,train
Galaxy10_DECals-dataset-03619,2,train
Galaxy10_DECals-dataset-03620,2,train
Galaxy10_DECals-dataset-03621,2,train
Galaxy10_DECals-dataset-03622,2,train
Galaxy10_DECals-dataset-03623,2,train
Galaxy10_DECals-dataset-03624,2,train
Galaxy10_DECals-dataset-03625,2,train
Galaxy10_DECals-dataset-03626,2,train
Galaxy10_DECals-dataset-03627,2,train
Galaxy10_DECals-dataset-03628,2,train
Galaxy10_DECals-dataset-03629,2,train
Galaxy10_DECals-dataset-03630,2,train
Galaxy10_DECals-dataset-03631,2,train
Galaxy10_DECals-dataset-03632,2,train
Galaxy10_DECals-dataset-03633,2,train
Galaxy10_DECals-dataset-03634,2,train
Galaxy10_DECals-dataset-03635,2,train
Galaxy10_DECals-dataset-03636,2,train
Galaxy10_DECals-dataset-03637,2,train
Galaxy10_DECals-dataset-03638,2,train
Galaxy10_DECals-dataset-03639,2,train
Galaxy10_DECals-dataset-03640,2,train
Galaxy10_DECals-dataset-03641,2,train
Galaxy10_DECals-dataset-03642,2,train
Galaxy10_DECals-dataset-03643,2,train
Galaxy10_DECals-dataset-03644,2,train
Galaxy10_DECals-dataset-03645,2,train
Galaxy10_DECals-dataset-03646,2,train
Galaxy10_DECals-dataset-03647,2,train
Galaxy10_DECals-dataset-03648,2,train
Galaxy10_DECals-dataset-03649,2,train
Galaxy10_DECals-dataset-03650,2,train
Galaxy10_DECals-dataset-03651,2,train
Galaxy10_DECals-dataset-03652,2,train
Galaxy10_DECals-dataset-03653,2,train
